grid_x,grid_y,local_x_m,local_y_m,dh_dx,dh_dy
0,0,-0.8,-0.45,0.0014518123605711253,-0.00890107947359109
1,0,-0.75,-0.45,0.0013143507846047342,-0.00948345870445344
2,0,-0.7000000000000001,-0.45,-0.0004697384492968748,-0.010072147487214522
3,0,-0.65,-0.45,-0.007241475375472373,-0.01000535856817475
4,0,-0.6000000000000001,-0.45,-0.021880626417117854,-0.008431738723195803
5,0,-0.55,-0.45,-0.042212318076555455,-0.0055123698042458535
6,0,-0.5,-0.45,-0.058887854906154447,-0.0025846716392941005
7,0,-0.45,-0.45,-0.06317388581709049,-5.8385205945477026e-05
8,0,-0.4,-0.45,-0.057632071442828,0.0032952837842326055
9,0,-0.35000000000000003,-0.45,-0.05292658283540308,0.00782209291450675
10,0,-0.30000000000000004,-0.45,-0.054668860971430755,0.011540803490723839
11,0,-0.25,-0.45,-0.06053856957660364,0.01237663177748427
12,0,-0.19999999999999996,-0.45,-0.06685776201549531,0.011469807897117601
13,0,-0.15000000000000002,-0.45,-0.0711445844400993,0.012741739607164959
14,0,-0.09999999999999998,-0.45,-0.07718644768211047,0.018550710789861924
15,0,-0.050000000000000044,-0.45,-0.10219057744737636,0.029086582761255197
16,0,0.0,-0.45,-0.15783612436500283,0.04458742555089934
17,0,0.050000000000000044,-0.45,-0.2156952467928841,0.06138769105553665
18,0,0.09999999999999998,-0.45,-0.22071545114658475,0.0694713941403946
19,0,0.15000000000000002,-0.45,-0.1561018972604289,0.0613497814855779
20,0,0.19999999999999996,-0.45,-0.06901711120207432,0.039789666539704616
21,0,0.25,-0.45,-0.01652500944806401,0.01440942267028067
22,0,0.30000000000000004,-0.45,-0.009829611216694012,-0.004984681148043624
23,0,0.3500000000000001,-0.45,-0.02159022729564586,-0.012785138414643793
24,0,0.40000000000000013,-0.45,-0.025676482107687137,-0.010319847218049905
25,0,0.44999999999999996,-0.45,-0.017887089937014267,-0.004066089640646364
26,0,0.5,-0.45,-0.007515475912729386,0.000598671697844555
27,0,0.55,-0.45,-0.003069196273774999,0.002630865721204856
0,1,-0.8,-0.4,0.0008694331297087743,-0.01067822952241615
1,1,-0.75,-0.4,0.0007288167777930177,-0.01137527333398003
2,1,-0.7000000000000001,-0.4,-0.0007306883811575293,-0.012150868868167075
3,1,-0.65,-0.4,-0.006421270993463013,-0.012336162370798487
4,1,-0.6000000000000001,-0.4,-0.019634132035153407,-0.010907068269608855
5,1,-0.55,-0.4,-0.039288784534604604,-0.007615035109702628
6,1,-0.5,-0.4,-0.05616086260700426,-0.003514574224835476
7,1,-0.45,-0.4,-0.06023390810532714,0.0006042618738966166
8,1,-0.4,-0.4,-0.05369183238260189,0.005146955895724004
9,1,-0.35000000000000003,-0.4,-0.04880382298215746,0.010025706382811306
10,1,-0.30000000000000004,-0.4,-0.052391591539941995,0.01359664896649404
11,1,-0.25,-0.4,-0.06057406737340676,0.01457028305308583
