grid_x,grid_y,local_x_m,local_y_m,dh_dx,dh_dy
0,0,-0.65,-2.0500000000000003,0.015290799400764499,-0.013498491707930604
1,0,-0.6,-2.0500000000000003,0.020420529063924775,-0.014328075865330803
2,0,-0.55,-2.0500000000000003,0.03075997397159136,-0.016626586731229853
3,0,-0.5,-2.0500000000000003,0.039378679422497065,-0.019770137708161606
4,0,-0.45,-2.0500000000000003,0.043892384624982794,-0.02233701154310097
5,0,-0.4,-2.0500000000000003,0.04319826563710105,-0.023402761334205824
6,0,-0.35,-2.0500000000000003,0.03496135713046078,-0.021990102035325254
7,0,-0.3,-2.0500000000000003,0.017140516645421933,-0.016287617631600693
8,0,-0.25,-2.0500000000000003,-0.00727413118053355,-0.005475641824004285
9,0,-0.2,-2.0500000000000003,-0.029041721927373088,0.007869343969937326
10,0,-0.15000000000000002,-2.0500000000000003,-0.038208134301537244,0.018064374075144052
11,0,-0.09999999999999998,-2.0500000000000003,-0.032488672917595496,0.02035891548001656
12,0,-0.04999999999999993,-2.0500000000000003,-0.019039376554687015,0.015217451753051225
13,0,0.0,-2.0500000000000003,-0.0073599195743445645,0.007612247621966439
14,0,0.050000000000000044,-2.0500000000000003,-0.00200087013421113,0.0022798451082817195
15,0,0.09999999999999998,-2.0500000000000003,-0.0017533513069389883,0.0005596909791560911
16,0,0.15000000000000002,-2.0500000000000003,-0.0032039707384479144,0.0010630762222052503
17,0,0.20000000000000007,-2.0500000000000003,-0.0037420119634301585,0.001897371103398715
18,0,0.25,-2.0500000000000003,-0.0021269621244002224,0.0019287165813319795
19,0,0.30000000000000004,-2.0500000000000003,0.0020722977077602955,0.0007010433600562749
20,0,0.35,-2.0500000000000003,0.008236496782062508,-0.0019048570599866643
21,0,0.4,-2.0500000000000003,0.01396157586986746,-0.0053371324073858695
22,0,0.45000000000000007,-2.0500000000000003,0.016294109982982752,-0.00804033582719521
23,0,0.5000000000000001,-2.0500000000000003,0.01491017427257546,-0.008569732090399906
