grid_x,grid_y,local_x_m,local_y_m,height_m,measured,interpolated
0,0,-0.9500000000000001,-0.7000000000000001,0.07474535100144966,false,true
1,0,-0.9,-0.7000000000000001,0.0750661816363748,false,true
2,0,-0.8500000000000001,-0.7000000000000001,0.075782192655702,false,true
3,0,-0.8,-0.7000000000000001,0.0770033631340232,false,true
4,0,-0.75,-0.7000000000000001,0.07852874822349984,false,true
5,0,-0.7000000000000001,-0.7000000000000001,0.07995890364540723,false,true
6,0,-0.65,-0.7000000000000001,0.0810657873317471,false,true
7,0,-0.6000000000000001,-0.7000000000000001,0.08184831129353073,false,true
8,0,-0.55,-0.7000000000000001,0.08213375406850257,false,true
9,0,-0.5,-0.7000000000000001,0.08102508986591085,false,true
10,0,-0.45000000000000007,-0.7000000000000001,0.07678802894784945,false,true
11,0,-0.4,-0.7000000000000001,0.06792000240343311,false,true
12,0,-0.35,-0.7000000000000001,0.05492305642234095,false,true
13,0,-0.30000000000000004,-0.7000000000000001,0.04058317484596313,false,true
14,0,-0.25,-0.7000000000000001,0.02786790499333635,false,true
15,0,-0.20000000000000007,-0.7000000000000001,0.018081343394561286,false,true
16,0,-0.15000000000000002,-0.7000000000000001,0.011331291974284055,false,true
17,0,-0.09999999999999998,-0.7000000000000001,0.0075735538679901435,false,true
18,0,-0.050000000000000044,-0.7000000000000001,0.006500443834712223,false,true
19,0,0.0,-0.7000000000000001,0.006952195643813777,false,true
20,0,0.04999999999999993,-0.7000000000000001,0.007210960307016568,false,true
21,0,0.09999999999999998,-0.7000000000000001,0.006293569535618461,false,true
22,0,0.15000000000000002,-0.7000000000000001,0.004691234524727445,false,true
23,0,0.20000000000000007,-0.7000000000000001,0.0038644371674029583,false,true
24,0,0.2500000000000001,-0.7000000000000001,0.005470729598834067,false,true
25,0,0.29999999999999993,-0.7000000000000001,0.010488270908519115,false,true
26,0,0.35,-0.7000000000000001,0.017840522540179597,false,true
27,0,0.4,-0.7000000000000001,0.02418355724850498,false,true
28,0,0.45000000000000007,-0.7000000000000001,0.026565265536694162,false,true
29,0,0.5000000000000001,-0.7000000000000001,0.025262805005250293,false,true
30,0,0.5499999999999999,-0.7000000000000001,0.023008095287648585,false,true
31,0,0.6,-0.7000000000000001,0.02199976957535445,false,true
32,0,0.65,-0.7000000000000001,0.022499801726192866,false,true
33,0,0.7000000000000001,-0.7000000000000001,0.023653602523267845,false,true
34,0,0.7500000000000001,-0.7000000000000001,0.024721402485140154,false,true
0,1,-0.9500000000000001,-0.65,0.07463791114038089,false,true
1,1,-0.9,-0.65,0.07486791689775793,false,true
2,1,-0.8500000000000001,-0.65,0.07538208314430646,false,true
3,1,-0.8,-0.65,0.07628059342909611,false,true
4,1,-0.75,-0.65,0.07743320417548594,false,true
5,1,-0.7000000000000001,-0.65,0.07851377177622194,false,true
6,1,-0.65,-0.65,0.07928749282106629,false,true
7,1,-0.6000000000000001,-0.65,0.07972289013092682,false,true
8,1,-0.55,-0.65,0.0796781843843876,false,true
9,1,-0.5,-0.65,0.07836719538269443,false,true
10,1,-0.45000000000000007,-0.65,0.07422005086722226,true,false
11,1,-0.4,-0.65,0.06586053928150161,true,false
12,1,-0.35,-0.65,0.05372140366755657,true,false
13,1,-0.30000000000000004,-0.65,0.040333398071881785,true,false
14,1,-0.25,-0.65,0.028437983447535935,true,false
15,1,-0.20000000000000007,-0.65,0.019225984368636748,true,false
16,1,-0.15000000000000002,-0.65,0.012722399658538587,true,false
17,1,-0.09999999999999998,-0.65,0.008813537062629318,true,false
18,1,-0.050000000000000044,-0.65,0.007234789582930103,true,false
19,1,0.0,-0.65,0.007077720432430245,true,false
20,1,0.04999999999999993,-0.65,0.006975278348081661,true,false
21,1,0.09999999999999998,-0.65,0.006128800509985242,true,false
22,1,0.15000000000000002,-0.65,0.004970178962946335,true,false
23,1,0.20000000000000007,-0.65,0.0048608533729601975,true,false
24,1,0.2500000000000001,-0.65,0.00743011364028428,true,false
25,1,0.29999999999999993,-0.65,0.013430195001154038,true,false
26,1,0.35,-0.65,0.021121491075492615,true,false
27,1,0.4,-0.65,0.02662635337767369,false,true
28,1,0.45000000000000007,-0.65,0.027516940625627626,false,true
29,1,0.5000000000000001,-0.65,0.025255803120901473,false,true
30,1,0.5499999999999999,-0.65,0.023014780703220314,false,true
31,1,0.6,-0.65,0.022444187460210267,false,true
32,1,0.65,-0.65,0.023207562757656622,false,true
33,1,0.7000000000000001,-0.65,0.02433270534014535,false,true
34,1,0.7500000000000001,-0.65,0.025235158128706046,false,true
0,2,-0.9500000000000001,-0.6000000000000001,0.07450112470752891,false,true
1,2,-0.9,-0.6000000000000001,0.07464721589570024,false,true
2,2,-0.8500000000000001,-0.6000000000000001,0.07495991497362224,false,true
3,2,-0.8,-0.6000000000000001,0.07550557516289029,false,true
4,2,-0.75,-0.6000000000000001,0.07620142784079505,false,true
5,2,-0.7000000000000001,-0.6000000000000001,0.0767948710945227,false,true
6,2,-0.65,-0.6000000000000001,0.07705639322869173,false,true
7,2,-0.6000000000000001,-0.6000000000000001,0.07693076403371708,false,true
8,2,-0.55,-0.6000000000000001,0.0763223294802297,false,true
9,2,-0.5,-0.6000000000000001,0.07460436128265406,false,true
10,2,-0.45000000000000007,-0.6000000000000001,0.07046871908974697,true,false
11,2,-0.4,-0.6000000000000001,0.06276595966098597,true,false
12,2,-0.35,-0.6000000000000001,0.05184523427082292,true,false
13,2,-0.30000000000000004,-0.6000000000000001,0.03983323847349056,true,false
14,2,-0.25,-0.6000000000000001,0.029113013519155764,true,false
15,2,-0.20000000000000007,-0.6000000000000001,0.02072767714785891,true,false
16,2,-0.15000000000000002,-0.6000000000000001,0.014608255457875979,true,false
17,2,-0.09999999999999998,-0.6000000000000001,0.010544992025985462,true,false
18,2,-0.050000000000000044,-0.6000000000000001,0.008314695391294511,true,false
19,2,0.0,-0.6000000000000001,0.007331856098817306,true,false
20,2,0.04999999999999993,-0.6000000000000001,0.0067089332440857085,true,false
21,2,0.09999999999999998,-0.6000000000000001,0.005902268486496589,true,false
22,2,0.15000000000000002,-0.6000000000000001,0.005226219791259601,true,false
23,2,0.20000000000000007,-0.6000000000000001,0.0057735591562738916,true,false
24,2,0.2500000000000001,-0.6000000000000001,0.008880443466489597,true,false
25,2,0.29999999999999993,-0.6000000000000001,0.0149149695515789,true,false
26,2,0.35,-0.6000000000000001,0.021866858278747705,true,false
27,2,0.4,-0.6000000000000001,0.02618702914917332,true,false
28,2,0.45000000000000007,-0.6000000000000001,0.026333049266854754,true,false
29,2,0.5000000000000001,-0.6000000000000001,0.024322265316154223,false,true
30,2,0.5499999999999999,-0.6000000000000001,0.022951443737623752,false,true
31,2,0.6,-0.6000000000000001,0.02310535408777564,false,true
32,2,0.65,-0.6000000000000001,0.024088789443941522,false,true
33,2,0.7000000000000001,-0.6000000000000001,0.02507202609713495,false,true
34,2,0.7500000000000001,-0.6000000000000001,0.02573409561087294,false,true
0,3,-0.9500000000000001,-0.55,0.07435645235133283,false,true
1,3,-0.9,-0.55,0.0744421496758921,false,true
2,3,-0.8500000000000001,-0.55,0.0746030486954631,false,true
3,3,-0.8,-0.55,0.07486139999937004,false,true
4,3,-0.75,-0.55,0.07514875035096398,false,true
5,3,-0.7000000000000001,-0.55,0.0752611273509479,false,true
6,3,-0.65,-0.55,0.07496663062936305,false,true
7,3,-0.6000000000000001,-0.55,0.07417496194124053,false,true
8,3,-0.55,-0.55,0.07284144835577358,false,true
9,3,-0.5,-0.55,0.07055025590142136,false,true
10,3,-0.45000000000000007,-0.55,0.06631970236143425,true,false
11,3,-0.4,-0.55,0.059245816662301436,true,false
12,3,-0.35,-0.55,0.049570606563177216,true,false
13,3,-0.30000000000000004,-0.55,0.038992660916584466,true,false
14,3,-0.25,-0.55,0.029522532572077154,true,false
