attempt_id,rgb_candidates,depth_accepted,false_positive_rejected,auto_nx,auto_ny,auto_score,auto_world_x,auto_world_y,auto_world_z,depth_verdict,depth_delta_m,manual_world_x,manual_world_y,manual_world_z,delta_m,outcome
5A7F56DE,130,Y,126,0.251046,0.139665,1.000000,-0.329323,-1.024910,-4.814983,accepted,0.014648,0.104838,-0.976706,-4.322872,0.658022,shadow_far_from_manual
