grid_x,grid_y,local_x_m,local_y_m,dh_dx,dh_dy
0,0,-0.6000000000000001,2.75,-0.028082958264655233,0.014429162289942565
1,0,-0.55,2.75,-0.031534729266144146,0.018897268782094856
2,0,-0.5000000000000001,2.75,-0.03424605523320551,0.02142444930500864
3,0,-0.45000000000000007,2.75,-0.028392943320150188,0.01958221301229246
4,0,-0.4000000000000001,2.75,-0.017271924923089044,0.013742531715268402
5,0,-0.3500000000000001,2.75,-0.00705099500931311,0.0071023594742603
6,0,-0.30000000000000004,2.75,-0.0004196375670775798,0.0022386349167607955
7,0,-0.25000000000000006,2.75,0.0034069790545993017,-0.0005936529333155915
8,0,-0.20000000000000007,2.75,0.005471023575201461,-0.002233530088856517
9,0,-0.15000000000000008,2.75,0.005990436462318671,-0.003199909899885278
10,0,-0.10000000000000009,2.75,0.005006470286736953,-0.0036753385082222145
11,0,-0.050000000000000044,2.75,0.0025225584682189717,-0.004065069343234251
12,0,0.0,2.75,-0.001799361153627388,-0.0050191638597046895
13,0,0.04999999999999993,2.75,-0.007683675738475171,-0.0068843077989244605
14,0,0.09999999999999998,2.75,-0.012653200202369652,-0.00907031193495167
15,0,0.1499999999999999,2.75,-0.012967360656138682,-0.010114389856982209
16,0,0.19999999999999996,2.75,-0.007602374898555697,-0.009039420930212483
17,0,0.25,2.75,-0.00028501675971265295,-0.006515566425200348
18,0,0.29999999999999993,2.75,0.004001882610786267,-0.004061132111863319
19,0,0.35,2.75,0.0037940054833046633,-0.0025236815990004047
20,0,0.3999999999999999,2.75,0.0013501199419393983,-0.001741510425931625
21,0,0.44999999999999996,2.75,-0.0010071702789066217,-0.001353543527976564
22,0,0.5,2.75,-0.0032670430279371776,-0.0014297280053815475
23,0,0.55,2.75,-0.006232610925716586,-0.0017536364466019805
24,0,0.6000000000000001,2.75,-0.008875136952531115,-0.0006744858437796042
25,0,0.6499999999999999,2.75,-0.008970063712711585,0.0037391484062704317
26,0,0.7,2.75,-0.0063044308410231675,0.01102560122742513
27,0,0.75,2.75,-0.0044811226365054635,0.018697738673134068
0,1,-0.6000000000000001,2.8,-0.023614851772502943,0.014910112712674117
1,1,-0.55,2.8,-0.028037085758611108,0.02022105811749164
2,1,-0.5000000000000001,2.8,-0.033903583118106706,0.024159617249898957
3,1,-0.45000000000000007,2.8,-0.03223390211502031,0.023725745815201815
4,1,-0.4000000000000001,2.8,-0.023511851692105123,0.018312592223063695
5,1,-0.3500000000000001,2.8,-0.012802943408566914,0.010798193292626268
6,1,-0.30000000000000004,2.8,-0.004267643770865526,0.004439999395856875
7,1,-0.25000000000000006,2.8,0.0011708965517906456,0.0003324980383292986
8,1,-0.20000000000000007,2.8,0.004167895091916618,-0.002079860236557096
9,1,-0.15000000000000008,2.8,0.005269532252635822,-0.0034871784719753274
10,1,-0.10000000000000009,2.8,0.004573890565062466,-0.0042728551848672525
11,1,-0.050000000000000044,2.8,0.0018506457924777342,-0.0049430328712679605
12,1,0.0,2.8,-0.0032089803814724926,-0.00624024239945592
13,1,0.04999999999999993,2.8,-0.00970924977609866,-0.008515685128749895
14,1,0.09999999999999998,2.8,-0.014268241231398526,-0.010968753408296394
15,1,0.1499999999999999,2.8,-0.012951915153769089,-0.012004373725572615
16,1,0.19999999999999996,2.8,-0.0058029631826647665,-0.010868641217378905
17,1,0.25,2.8,0.002204127649461929,-0.008429919188305268
18,1,0.29999999999999993,2.8,0.0059978250238862385,-0.006031422749198934
19,1,0.35,2.8,0.00495381632627051,-0.004250603782979534
20,1,0.3999999999999999,2.8,0.0019351889774513187,-0.0029126522532249566
21,1,0.44999999999999996,2.8,-0.000851279068631583,-0.0018659948011801042
22,1,0.5,2.8,-0.003467089487249886,-0.0012892264512354146
23,1,0.55,2.8,-0.005854989844915615,-0.0007205747244254379
24,1,0.6000000000000001,2.8,-0.006128744526094909,0.001856839329268667
25,1,0.6499999999999999,2.8,-0.0031200201771092173,0.008180915709338765
26,1,0.7,2.8,0.0011748642924086505,0.017023795498394556
27,1,0.75,2.8,0.003191014809203474,0.025451017441361357
0,2,-0.6000000000000001,2.85,-0.017461067455020185,0.014027102802612323
1,2,-0.55,2.85,-0.022285224728919306,0.02039734047889097
2,2,-0.5000000000000001,2.85,-0.030741367535495334,0.026931141920617935
3,2,-0.45000000000000007,2.85,-0.03423996834698545,0.030087002769777216
4,2,-0.4000000000000001,2.85,-0.03019947744566459,0.027195497323039275
5,2,-0.3500000000000001,2.85,-0.02092358783651993,0.019469822764109634
