grid_x,grid_y,local_x_m,local_y_m,height_m,measured,interpolated
0,0,-0.7000000000000001,-0.55,-0.7459240604963276,false,true
1,0,-0.65,-0.55,-0.746275375340448,false,true
2,0,-0.6000000000000001,-0.55,-0.7465037279040747,false,true
3,0,-0.55,-0.55,-0.7463612581243588,false,true
4,0,-0.5,-0.55,-0.7457073381781332,false,true
5,0,-0.45000000000000007,-0.55,-0.7447521263807972,false,true
6,0,-0.4,-0.55,-0.7441930239698419,false,true
7,0,-0.35000000000000003,-0.55,-0.7450213109352865,false,true
8,0,-0.30000000000000004,-0.55,-0.7477572630436915,false,true
9,0,-0.25000000000000006,-0.55,-0.7517705357778436,false,true
10,0,-0.20000000000000007,-0.55,-0.7557560841453975,false,true
11,0,-0.15000000000000002,-0.55,-0.7589005077330787,false,true
12,0,-0.09999999999999998,-0.55,-0.7614336976316343,false,true
13,0,-0.050000000000000044,-0.55,-0.7646151841988748,false,true
14,0,0.0,-0.55,-0.7704460991424364,false,true
15,0,0.04999999999999993,-0.55,-0.7801992723903687,false,true
16,0,0.09999999999999998,-0.55,-0.7923387619528218,true,false
17,0,0.15000000000000002,-0.55,-0.8029592795775072,true,false
18,0,0.19999999999999996,-0.55,-0.8091725274953318,false,true
19,0,0.25,-0.55,-0.8111934649989889,false,true
20,0,0.29999999999999993,-0.55,-0.8110200388019327,false,true
21,0,0.35,-0.55,-0.8103711281401241,false,true
22,0,0.4,-0.55,-0.8100292292959655,false,true
23,0,0.45000000000000007,-0.55,-0.8101693129382274,false,true
24,0,0.5000000000000001,-0.55,-0.8107324156633083,false,true
25,0,0.5499999999999999,-0.55,-0.811537038514755,false,true
26,0,0.6,-0.55,-0.8123506637547724,false,true
0,1,-0.7000000000000001,-0.5,-0.7454993971682964,false,true
1,1,-0.65,-0.5,-0.7458828385769689,false,true
2,1,-0.6000000000000001,-0.5,-0.7461942941604087,false,true
3,1,-0.55,-0.5,-0.7461481425752542,false,true
4,1,-0.5,-0.5,-0.7455154878560039,false,true
5,1,-0.45000000000000007,-0.5,-0.7444394130673126,false,true
6,1,-0.4,-0.5,-0.7436161822730674,false,true
7,1,-0.35000000000000003,-0.5,-0.7441008532876564,false,true
8,1,-0.30000000000000004,-0.5,-0.746545713824334,false,true
9,1,-0.25000000000000006,-0.5,-0.7504667222974581,false,true
10,1,-0.20000000000000007,-0.5,-0.7545828209495932,false,true
11,1,-0.15000000000000002,-0.5,-0.7579435604344026,false,true
12,1,-0.09999999999999998,-0.5,-0.7605811962358314,false,true
13,1,-0.050000000000000044,-0.5,-0.7635668517357037,true,false
14,1,0.0,-0.5,-0.7688395965854814,true,false
15,1,0.04999999999999993,-0.5,-0.7779464620873723,true,false
16,1,0.09999999999999998,-0.5,-0.7898214916179409,true,false
17,1,0.15000000000000002,-0.5,-0.8007482025990433,true,false
18,1,0.19999999999999996,-0.5,-0.8076095586923123,false,true
19,1,0.25,-0.5,-0.8102935539297778,false,true
20,1,0.29999999999999993,-0.5,-0.8106448763423506,false,true
21,1,0.35,-0.5,-0.8103908245276634,false,true
22,1,0.4,-0.5,-0.810383299966278,false,true
23,1,0.45000000000000007,-0.5,-0.8108814690166113,false,true
24,1,0.5000000000000001,-0.5,-0.8118568277938664,false,true
25,1,0.5499999999999999,-0.5,-0.8130661428019262,false,true
26,1,0.6,-0.5,-0.8141984751542743,false,true
0,2,-0.7000000000000001,-0.45000000000000007,-0.7450263645499847,false,true
1,2,-0.65,-0.45000000000000007,-0.7453988972846963,false,true
2,2,-0.6000000000000001,-0.45000000000000007,-0.7457512031278887,false,true
3,2,-0.55,-0.45000000000000007,-0.7457658651250407,false,true
4,2,-0.5,-0.45000000000000007,-0.7451142679743739,false,true
5,2,-0.45000000000000007,-0.45000000000000007,-0.7438689507294202,false,true
6,2,-0.4,-0.45000000000000007,-0.7427561645699257,false,true
7,2,-0.35000000000000003,-0.45000000000000007,-0.7429200522537415,false,true
8,2,-0.30000000000000004,-0.45000000000000007,-0.7451134466899845,false,true
9,2,-0.25000000000000006,-0.45000000000000007,-0.7489369578814813,false,true
10,2,-0.20000000000000007,-0.45000000000000007,-0.7531201335075416,false,true
11,2,-0.15000000000000002,-0.45000000000000007,-0.7566274777337685,true,false
12,2,-0.09999999999999998,-0.45000000000000007,-0.7593398732131008,true,false
13,2,-0.050000000000000044,-0.45000000000000007,-0.7621116406335238,true,false
14,2,0.0,-0.45000000000000007,-0.7667258347830261,true,false
15,2,0.04999999999999993,-0.45000000000000007,-0.7749764548536217,true,false
16,2,0.09999999999999998,-0.45000000000000007,-0.7864492554690435,true,false
17,2,0.15000000000000002,-0.45000000000000007,-0.7978316253802925,true,false
18,2,0.19999999999999996,-0.45000000000000007,-0.8057166613625659,false,true
19,2,0.25,-0.45000000000000007,-0.809425632937602,false,true
20,2,0.29999999999999993,-0.45000000000000007,-0.8105315419190686,false,true
