attempt_id,rgb_candidates,depth_accepted,false_positive_rejected,auto_nx,auto_ny,auto_score,auto_world_x,auto_world_y,auto_world_z,depth_verdict,depth_delta_m,manual_world_x,manual_world_y,manual_world_z,delta_m,outcome
F0C4F44E,132,Y,129,0.292887,0.167598,1.000000,-0.531192,-0.861112,-6.698990,accepted,0.014648,-0.173354,-0.846671,-6.308987,0.529489,shadow_far_from_manual
