attempt_id,rgb_candidates,depth_accepted,false_positive_rejected,auto_nx,auto_ny,auto_score,auto_world_x,auto_world_y,auto_world_z,depth_verdict,depth_delta_m,manual_world_x,manual_world_y,manual_world_z,delta_m,outcome
1499BACF,330,Y,296,0.117155,0.111732,1.000000,-0.494559,-0.952087,-1.115365,accepted,-0.041016,0.002826,-1.068195,-0.442569,0.844705,shadow_far_from_manual
