grid_x,grid_y,local_x_m,local_y_m,dh_dx,dh_dy
0,0,-0.75,-0.7000000000000001,0.021511282589420297,-0.024143304495419845
1,0,-0.7,-0.7000000000000001,0.022145143296565147,-0.025588354949903584
2,0,-0.65,-0.7000000000000001,0.020159594870190253,-0.025869577060773363
3,0,-0.6,-0.7000000000000001,0.010758024428981407,-0.024831421185012165
4,0,-0.55,-0.7000000000000001,-0.007711787771877247,-0.022686538803968273
5,0,-0.5,-0.7000000000000001,-0.0345163926735757,-0.019022158767498624
6,0,-0.44999999999999996,-0.7000000000000001,-0.061606214565660206,-0.013092255439756204
7,0,-0.39999999999999997,-0.7000000000000001,-0.07609740473110423,-0.004785867026102283
8,0,-0.35,-0.7000000000000001,-0.07239114210998975,0.005082616772155856
9,0,-0.3,-0.7000000000000001,-0.054757394559135086,0.014643433182918442
10,0,-0.25,-0.7000000000000001,-0.02775886458783971,0.02151467647227687
11,0,-0.19999999999999996,-0.7000000000000001,0.008117906607847756,0.02442793610043601
12,0,-0.1499999999999999,-0.7000000000000001,0.05506657327946647,0.025703726351873433
13,0,-0.09999999999999998,-0.7000000000000001,0.11682940815606317,0.03198413841811965
14,0,-0.04999999999999993,-0.7000000000000001,0.18776093890099566,0.04788212201995476
15,0,0.0,-0.7000000000000001,0.2339325560770321,0.06575712133637293
16,0,0.050000000000000044,-0.7000000000000001,0.20357654547300075,0.0687617135800235
17,0,0.10000000000000009,-0.7000000000000001,0.08711228402232651,0.048908313403795006
18,0,0.15000000000000002,-0.7000000000000001,-0.041657051134240605,0.016963894348805963
19,0,0.20000000000000007,-0.7000000000000001,-0.08835461025094839,-0.006587509013440129
20,0,0.25,-0.7000000000000001,-0.040508426558875724,-0.009950133732224697
21,0,0.30000000000000004,-0.7000000000000001,0.0313375365934649,0.0007558993275441628
22,0,0.3500000000000001,-0.7000000000000001,0.06148251087100334,0.009587435936761757
23,0,0.40000000000000013,-0.7000000000000001,0.041699078398704376,0.0048302276507676545
24,0,0.4500000000000002,-0.7000000000000001,0.0005355841161321095,-0.011690639466149788
25,0,0.5,-0.7000000000000001,-0.0336194067356195,-0.027421367642476158
26,0,0.55,-0.7000000000000001,-0.04728083294666303,-0.03229311832089535
27,0,0.6000000000000001,-0.7000000000000001,-0.042336789401270225,-0.027155295695524828
28,0,0.6500000000000001,-0.7000000000000001,-0.03634625980204052,-0.01876450801222257
0,1,-0.75,-0.65,0.02006623213493656,-0.025256635316549213
1,1,-0.7,-0.65,0.021282007013888386,-0.027920526003584387
2,1,-0.65,-0.65,0.02053806175263596,-0.029526872844256858
3,1,-0.6,-0.65,0.012349543557383953,-0.029505864433254862
4,1,-0.55,-0.65,-0.004807156563120477,-0.027772361204576313
5,1,-0.5,-0.65,-0.02971925099146967,-0.023723818586324965
6,1,-0.44999999999999996,-0.65,-0.05448806869496205,-0.01635746444107842
7,1,-0.39999999999999997,-0.65,-0.06700996862514819,-0.005729986089501185
8,1,-0.35,-0.65,-0.0626764920054794,0.006536433458088184
9,1,-0.3,-0.65,-0.046541364709074586,0.01792211406072523
10,1,-0.25,-0.65,-0.022866613129080924,0.025917534267028995
11,1,-0.19999999999999996,-0.65,0.010212431547646037,0.029423588439022874
12,1,-0.1499999999999999,-0.65,0.058844674438308285,0.03201330990743436
13,1,-0.09999999999999998,-0.65,0.12791860599010382,0.04346261194392896
14,1,-0.04999999999999993,-0.65,0.2046474303601223,0.0702473633463286
15,1,0.0,-0.65,0.24437235185706646,0.09926812197466613
16,1,0.050000000000000044,-0.65,0.19515214150671178,0.10346168982265855
17,1,0.10000000000000009,-0.65,0.061213374406717744,0.07329261067939588
18,1,0.15000000000000002,-0.65,-0.06940496234285817,0.030955424747451735
19,1,0.20000000000000007,-0.65,-0.10181162429146372,0.006653194494204151
20,1,0.25,-0.65,-0.03683672238838358,0.007453715246857097
21,1,0.30000000000000004,-0.65,0.04110632142795813,0.016917023246841092
22,1,0.3500000000000001,-0.65,0.06351967503261509,0.017283826322183754
23,1,0.40000000000000013,-0.65,0.031060040697248603,0.0023159156674811693
24,1,0.4500000000000002,-0.65,-0.015590213530489797,-0.020582821938846252
25,1,0.5,-0.65,-0.04392064616299228,-0.03679183293480888
26,1,0.55,-0.65,-0.04714779697318736,-0.03856832933549548
27,1,0.6000000000000001,-0.65,-0.035572484246933836,-0.030411626667325893
28,1,0.6500000000000001,-0.65,-0.027955472118738264,-0.020565328881860072
0,2,-0.75,-0.6000000000000001,0.01618350121534995,-0.024399484356743665
1,2,-0.7,-0.6000000000000001,0.017874905768857502,-0.02914965120813107
2,2,-0.65,-0.6000000000000001,0.018574256440519778,-0.03339705531614842
3,2,-0.6,-0.6000000000000001,0.012512536068661952,-0.03576222945015196
4,2,-0.55,-0.6000000000000001,-0.0019297419249473483,-0.03532608117360635
5,2,-0.5,-0.6000000000000001,-0.023101495910077808,-0.031025320305137674
6,2,-0.44999999999999996,-0.6000000000000001,-0.043612382068836435,-0.021608390290611262
7,2,-0.39999999999999997,-0.6000000000000001,-0.053203506831937614,-0.007683199484077394
8,2,-0.35,-0.6000000000000001,-0.04873904195976334,0.007668559764051324
9,2,-0.3,-0.6000000000000001,-0.03537629375019428,0.02104320040810595
10,2,-0.25,-0.6000000000000001,-0.016257390209542064,0.030139937456829982
11,2,-0.19999999999999996,-0.6000000000000001,0.014213682248253121,0.034545829604310956
12,2,-0.1499999999999999,-0.6000000000000001,0.06910559678437256,0.04015552161300827
13,2,-0.09999999999999998,-0.6000000000000001,0.1550634615949574,0.06228207536956487
14,2,-0.04999999999999993,-0.6000000000000001,0.24356644893173282,0.11113949215694781
15,2,0.0,-0.6000000000000001,0.267146882553362,0.16413024434898518
16,2,0.050000000000000044,-0.6000000000000001,0.17760103417773052,0.17425125407484385
17,2,0.10000000000000009,-0.6000000000000001,0.0146060189471197,0.12879101036629487
18,2,0.15000000000000002,-0.6000000000000001,-0.10829646731943234,0.07577968212994404
19,2,0.20000000000000007,-0.6000000000000001,-0.11185631975154302,0.06527099678759418
20,2,0.25,-0.6000000000000001,-0.030244597806238782,0.08423665171097675
21,2,0.30000000000000004,-0.6000000000000001,0.04116764766879156,0.08496425821807083
22,2,0.3500000000000001,-0.6000000000000001,0.04688140329164342,0.05133113381071405
23,2,0.40000000000000013,-0.6000000000000001,0.0038324301376743697,0.001937244694114118
24,2,0.4500000000000002,-0.6000000000000001,-0.03857216448615794,-0.03835834791671627
25,2,0.5,-0.6000000000000001,-0.051604914132268725,-0.05446698664069938
26,2,0.55,-0.6000000000000001,-0.04090062667918004,-0.04903888131020367
27,2,0.6000000000000001,-0.6000000000000001,-0.02433378894763482,-0.035686090976981624
28,2,0.6500000000000001,-0.6000000000000001,-0.01665366423110888,-0.024503134640618436
0,3,-0.75,-0.55,0.01056589843216175,-0.018691922503092272
1,3,-0.7,-0.55,0.012284436054483629,-0.024086163732610685
2,3,-0.65,-0.55,0.013925483510615075,-0.029912710694141646
3,3,-0.6,-0.55,0.010420517699926031,-0.034399241964973376
4,3,-0.55,-0.55,-7.024741810619448e-05,-0.03575992848999505
5,3,-0.5,-0.55,-0.016001560108474585,-0.03248566471080818
6,3,-0.44999999999999996,-0.55,-0.03114594787390176,-0.02353080805858107
7,3,-0.39999999999999997,-0.55,-0.0377330185704856,-0.010094453933475711
8,3,-0.35,-0.55,-0.03395009211329604,0.004177213960380546
9,3,-0.3,-0.55,-0.02406998701629592,0.01602209425107694
10,3,-0.25,-0.55,-0.009363983932875916,0.023891275927750043
11,3,-0.19999999999999996,-0.55,0.02022801570382432,0.027939569456083287
12,3,-0.1499999999999999,-0.55,0.08658092020356219,0.03380010057570166
