grid_x,grid_y,local_x_m,local_y_m,dh_dx,dh_dy
0,0,-1.0,-0.75,-0.0018467627821902588,0.002518741669038302
1,0,-0.95,-0.75,-0.0026936020580276,0.0022830087347357197
2,0,-0.9,-0.75,-0.005166655700193611,0.0024223547158962883
3,0,-0.85,-0.75,-0.00882715260908478,0.0033963094538996125
4,0,-0.8,-0.75,-0.01201637675841926,0.005023369214474174
5,0,-0.75,-0.75,-0.012576866524642329,0.00610410803554895
6,0,-0.7,-0.75,-0.010267715995999384,0.005539798900321205
7,0,-0.6499999999999999,-0.75,-0.00711006621806471,0.003574769951589854
8,0,-0.6,-0.75,-0.005471897308866151,0.0013696404853170974
9,0,-0.55,-0.75,-0.006981710401820357,-0.00030281166409608373
10,0,-0.5,-0.75,-0.013125156788157087,-0.001187232035807645
11,0,-0.44999999999999996,-0.75,-0.024843179362454837,-0.00028096486859155445
12,0,-0.3999999999999999,-0.75,-0.04006218939639414,0.0046017979682758114
13,0,-0.35,-0.75,-0.05312904034047411,0.014976649604249367
14,0,-0.29999999999999993,-0.75,-0.0588021182705354,0.029857797024950145
15,0,-0.25,-0.75,-0.05495719438410082,0.046503081727377604
16,0,-0.19999999999999996,-0.75,-0.03856155971921543,0.06224714097939593
17,0,-0.1499999999999999,-0.75,-0.0033897496007000844,0.07439615265695712
18,0,-0.09999999999999998,-0.75,0.04962427672689222,0.0787257364428591
19,0,-0.04999999999999993,-0.75,0.10286525498274963,0.07071725882721112
20,0,0.0,-0.75,0.13406340296693872,0.05122326755264278
21,0,0.050000000000000044,-0.75,0.13307874521591426,0.0288357862517781
22,0,0.10000000000000009,-0.75,0.09949745935543702,0.01286049207349347
23,0,0.15000000000000013,-0.75,0.03997008533839018,0.006124822160701315
24,0,0.20000000000000018,-0.75,-0.022412210930830567,0.0060077704173906385
25,0,0.25,-0.75,-0.05663367567563885,0.009470363761105091
26,0,0.30000000000000004,-0.75,-0.05249555885754762,0.014804001750235649
27,0,0.3500000000000001,-0.75,-0.026245200297075194,0.019996386962584586
28,0,0.40000000000000013,-0.75,0.0035696594504783935,0.023190505988107124
29,0,0.4500000000000002,-0.75,0.029961386182404924,0.02424463265644196
30,0,0.5,-0.75,0.04896292551653145,0.023655098375061634
31,0,0.55,-0.75,0.054242219305570806,0.021437820334168495
32,0,0.6000000000000001,-0.75,0.044810828538871125,0.01813625663281339
33,0,0.6500000000000001,-0.75,0.02877677508652387,0.015155839085646532
34,0,0.7000000000000002,-0.75,0.01547713152613376,0.013455222596898408
35,0,0.75,-0.75,0.008360473691009281,0.01307678209453645
36,0,0.8,-0.75,0.005939065468074205,0.013847815972958966
37,0,0.8500000000000001,-0.75,0.005523147405276704,0.01569427467387285
38,0,0.9000000000000001,-0.75,0.005227532017510056,0.018256271159058993
39,0,0.9500000000000002,-0.75,0.004953621427714414,0.020861683701004618
0,1,-1.0,-0.7,-0.002082495716492841,0.0029468523743933148
1,1,-0.95,-0.7,-0.0027417955345986067,0.002743652303892896
2,1,-0.9,-0.7,-0.004610005340611664,0.0028563829820079517
3,1,-0.85,-0.7,-0.007526645359795837,0.0037894629593130877
4,1,-0.8,-0.7,-0.010662477467594592,0.005529677446529206
5,1,-0.75,-0.7,-0.012318651681718813,0.006975414804521705
6,1,-0.7,-0.7,-0.011532385037978932,0.006812732444951286
7,1,-0.6499999999999999,-0.7,-0.009195145425566764,0.004917609615621606
8,1,-0.6,-0.7,-0.00741068811670912,0.0023674857799759613
9,1,-0.55,-0.7,-0.008260146662382728,0.00024107087099954627
10,1,-0.5,-0.7,-0.013114233390404822,-0.0008391903084056102
11,1,-0.44999999999999996,-0.7,-0.02194866436041311,0.00033210497598447353
12,1,-0.3999999999999999,-0.7,-0.03243338215997368,0.00610040077536237
13,1,-0.35,-0.7,-0.04050104081213694,0.01809103919833986
14,1,-0.29999999999999993,-0.7,-0.04303890220897128,0.035176854118271
15,1,-0.25,-0.7,-0.03876252240687793,0.05432767554648683
16,1,-0.19999999999999996,-0.7,-0.024615024254425674,0.07256730832226717
17,1,-0.1499999999999999,-0.7,0.0048495481310315,0.08661261698266465
18,1,-0.09999999999999998,-0.7,0.047784829812019224,0.09139601887489919
19,1,-0.04999999999999993,-0.7,0.08911402053764148,0.08211005405351665
20,1,0.0,-0.7,0.11312266667922222,0.0600987303965031
21,1,0.050000000000000044,-0.7,0.1138973574763396,0.0344052903311581
22,1,0.10000000000000009,-0.7,0.08814197730989863,0.014954905762739421
23,1,0.15000000000000013,-0.7,0.036543724510338764,0.006243207475176097
