grid_x,grid_y,local_x_m,local_y_m,dh_dx,dh_dy
0,0,-0.8500000000000001,-0.7000000000000001,-0.009313807178570888,0.009477156869279607
1,0,-0.8,-0.7000000000000001,-0.010236065513925252,0.009053549377793096
2,0,-0.7500000000000001,-0.7000000000000001,-0.012421663711305944,0.007954022111301556
3,0,-0.7000000000000001,-0.7000000000000001,-0.016772097653695722,0.007211347351957775
4,0,-0.6500000000000001,-0.7000000000000001,-0.02531738905437897,0.008847960948765998
5,0,-0.6000000000000001,-0.7000000000000001,-0.037545853935283466,0.013868477867979567
6,0,-0.55,-0.7000000000000001,-0.05182797413491109,0.02142694486452379
7,0,-0.5,-0.7000000000000001,-0.06699553737733108,0.030214404637946488
8,0,-0.45000000000000007,-0.7000000000000001,-0.08016791932508961,0.038176182666403435
9,0,-0.4000000000000001,-0.7000000000000001,-0.0895519073504062,0.04149194163095907
10,0,-0.3500000000000001,-0.7000000000000001,-0.10195401885253537,0.03834081804314139
11,0,-0.30000000000000004,-0.7000000000000001,-0.12660183843434877,0.03271667789419265
12,0,-0.25,-0.7000000000000001,-0.15691249556038409,0.03014580005811944
13,0,-0.20000000000000007,-0.7000000000000001,-0.17063228739915018,0.031198971737877414
14,0,-0.15000000000000002,-0.7000000000000001,-0.1557921267627256,0.033131727642738903
15,0,-0.10000000000000009,-0.7000000000000001,-0.12583858766128575,0.03627546693371238
16,0,-0.050000000000000044,-0.7000000000000001,-0.10105067930578147,0.04452761357626303
17,0,0.0,-0.7000000000000001,-0.08665772111971302,0.0602640680954767
18,0,0.04999999999999993,-0.7000000000000001,-0.07642231994820214,0.08314022802762992
19,0,0.09999999999999998,-0.7000000000000001,-0.06287933459160448,0.11523689561352204
20,0,0.1499999999999999,-0.7000000000000001,-0.03950425680195206,0.15925393563000184
21,0,0.19999999999999996,-0.7000000000000001,-0.006971696833866642,0.20350421435010244
22,0,0.25,-0.7000000000000001,0.0267892659047491,0.22004233375402027
23,0,0.30000000000000004,-0.7000000000000001,0.05972134516721156,0.19359416122451822
24,0,0.3500000000000001,-0.7000000000000001,0.09490336354455796,0.14358839289015662
25,0,0.3999999999999999,-0.7000000000000001,0.12557860030825949,0.10073649136625326
26,0,0.44999999999999996,-0.7000000000000001,0.13573662633907513,0.07360579894045614
27,0,0.5,-0.7000000000000001,0.11768483329194596,0.0544340662374021
28,0,0.55,-0.7000000000000001,0.08238717094762651,0.0403956246925213
29,0,0.6000000000000001,-0.7000000000000001,0.04878277651381672,0.03315785986356916
30,0,0.6499999999999999,-0.7000000000000001,0.03459189544233248,0.031227864522770758
0,1,-0.8500000000000001,-0.65,-0.009737414670057398,0.011186444813214014
1,1,-0.8,-0.65,-0.010997632892914277,0.010870064550115924
2,1,-0.7500000000000001,-0.65,-0.013342764724223605,0.009819741174097452
3,1,-0.7000000000000001,-0.65,-0.0163251282349635,0.008845010829440642
4,1,-0.6500000000000001,-0.65,-0.021988823796368073,0.009980620911810845
5,1,-0.6000000000000001,-0.65,-0.03125636197740457,0.014705672875322123
6,1,-0.55,-0.65,-0.04365501074992763,0.02263293296267177
7,1,-0.5,-0.65,-0.058620918476391254,0.032404628371544876
8,1,-0.45000000000000007,-0.65,-0.07452915082858332,0.04171967519019562
9,1,-0.4000000000000001,-0.65,-0.08946958966203722,0.04665213403809945
10,1,-0.3500000000000001,-0.65,-0.10634165072091857,0.045015820999737485
11,1,-0.30000000000000004,-0.65,-0.13069934742685976,0.03994648191493075
12,1,-0.25,-0.65,-0.15767134863854174,0.036288764978571655
13,1,-0.20000000000000007,-0.65,-0.16913932360684045,0.035108320739905316
14,1,-0.15000000000000002,-0.65,-0.15325387916480812,0.03527977166685698
15,1,-0.10000000000000009,-0.65,-0.12014064469452371,0.03829887760507876
16,1,-0.050000000000000044,-0.65,-0.08905637872489931,0.047901060177282725
17,1,0.0,-0.65,-0.06735141389402957,0.06628484228857513
18,1,0.04999999999999993,-0.65,-0.04893590618917948,0.09451100014115553
19,1,0.09999999999999998,-0.65,-0.024822480790418523,0.13717141271169014
20,1,0.1499999999999999,-0.65,0.004629402566338134,0.19706608271594991
21,1,0.19999999999999996,-0.65,0.023422502228142572,0.256271842562308
22,1,0.25,-0.65,0.021834239341957003,0.27714182504523743
23,1,0.30000000000000004,-0.65,0.021494374735279743,0.24123137282951512
24,1,0.3500000000000001,-0.65,0.04847452861542548,0.17509650767496915
25,1,0.3999999999999999,-0.65,0.09058730333340925,0.11848249921048794
26,1,0.44999999999999996,-0.65,0.11258541377464955,0.08320042250203283
27,1,0.5,-0.65,0.10107974616797855,0.06007662545610399
28,1,0.55,-0.65,0.07174906776071005,0.04399952944797425
29,1,0.6000000000000001,-0.65,0.044198896428941446,0.035158624626243
30,1,0.6499999999999999,-0.65,0.03266190010153408,0.03166347962779302
0,2,-0.8500000000000001,-0.6000000000000001,-0.009946567704767068,0.01627029117366327
1,2,-0.8,-0.6000000000000001,-0.011602769153041814,0.015372434756078315
2,2,-0.7500000000000001,-0.6000000000000001,-0.014446717431981226,0.013916594221715164
3,2,-0.7000000000000001,-0.6000000000000001,-0.01661121791598233,0.012303657730982909
4,2,-0.6500000000000001,-0.6000000000000001,-0.019456727008497487,0.012108149245123392
5,2,-0.6000000000000001,-0.6000000000000001,-0.02489354188442254,0.015251580768927409
6,2,-0.55,-0.6000000000000001,-0.034129018638688335,0.02235832815845447
7,2,-0.5,-0.6000000000000001,-0.047908795149807226,0.032410319709204674
8,2,-0.45000000000000007,-0.6000000000000001,-0.06592041365853503,0.0429665556070595
9,2,-0.4000000000000001,-0.6000000000000001,-0.08625576154086434,0.05035081828796514
10,2,-0.3500000000000001,-0.6000000000000001,-0.10865967097570407,0.05203592918185701
11,2,-0.30000000000000004,-0.6000000000000001,-0.13532889445551463,0.04904386114007252
12,2,-0.25,-0.6000000000000001,-0.16175065673540953,0.04396990878214021
13,2,-0.20000000000000007,-0.6000000000000001,-0.17164128071086485,0.03855418073525583
14,2,-0.15000000000000002,-0.6000000000000001,-0.15260156989755214,0.03519274882685178
15,2,-0.10000000000000009,-0.6000000000000001,-0.11321729915086003,0.037778491451790006
