grid_x,grid_y,local_x_m,local_y_m,height_m,measured,interpolated
0,0,-0.65,-0.55,-0.7484580658178944,false,true
1,0,-0.6,-0.55,-0.751619890945598,false,true
2,0,-0.55,-0.55,-0.7515314722783146,false,true
3,0,-0.5,-0.55,-0.7515344211499843,false,true
4,0,-0.45,-0.55,-0.7520327843926883,false,true
5,0,-0.4,-0.55,-0.7541969838423482,false,true
6,0,-0.35,-0.55,-0.7589587622978143,false,true
7,0,-0.3,-0.55,-0.7708398473132657,false,true
8,0,-0.25,-0.55,-0.7811045801812853,false,true
9,0,-0.2,-0.55,-0.7822959750864874,false,true
10,0,-0.15000000000000002,-0.55,-0.7830443384389576,false,true
11,0,-0.09999999999999998,-0.55,-0.783337355383135,false,true
12,0,-0.04999999999999993,-0.55,-0.7823224428957991,false,true
13,0,0.0,-0.55,-0.7961677636776581,false,true
14,0,0.050000000000000044,-0.55,-0.8111045515710558,true,false
15,0,0.09999999999999998,-0.55,-0.8285429632837022,true,false
16,0,0.15000000000000002,-0.55,-0.825001491804576,false,true
17,0,0.20000000000000007,-0.55,-0.8238623893434251,false,true
18,0,0.25,-0.55,-0.8241351925320037,false,true
19,0,0.30000000000000004,-0.55,-0.8241085198064958,false,true
20,0,0.35,-0.55,-0.8246590236985897,false,true
21,0,0.4,-0.55,-0.8253361141854967,false,true
22,0,0.45000000000000007,-0.55,-0.8254079896068443,false,true
23,0,0.5000000000000001,-0.55,-0.8254713706216372,false,true
24,0,0.5500000000000002,-0.55,-0.8327240136304415,false,true
0,1,-0.65,-0.5,-0.7451821124726976,false,true
1,1,-0.6,-0.5,-0.7486194674909229,false,true
2,1,-0.55,-0.5,-0.751619890945598,false,true
3,1,-0.5,-0.5,-0.7514064293998757,false,true
4,1,-0.45,-0.5,-0.7516299590232464,false,true
5,1,-0.4,-0.5,-0.7532288204862337,false,true
6,1,-0.35,-0.5,-0.7581331984102596,false,true
7,1,-0.3,-0.5,-0.7658562277557805,false,true
8,1,-0.25,-0.5,-0.7760778741480846,false,true
9,1,-0.2,-0.5,-0.7811045801812853,true,false
10,1,-0.15000000000000002,-0.5,-0.7839808619195665,true,false
11,1,-0.09999999999999998,-0.5,-0.7836596524888719,true,false
12,1,-0.04999999999999993,-0.5,-0.7822380519086565,true,false
13,1,0.0,-0.5,-0.7811045801812853,true,false
14,1,0.050000000000000044,-0.5,-0.8102762258226122,true,false
15,1,0.09999999999999998,-0.5,-0.8216040289575304,true,false
16,1,0.15000000000000002,-0.5,-0.8238623893434251,true,false
17,1,0.20000000000000007,-0.5,-0.8245209945011501,false,true
18,1,0.25,-0.5,-0.8240707988763369,false,true
19,1,0.30000000000000004,-0.5,-0.8244800032193904,false,true
20,1,0.35,-0.5,-0.8253361141854967,false,true
21,1,0.4,-0.5,-0.8255096368025152,false,true
22,1,0.45000000000000007,-0.5,-0.8255610049123546,false,true
23,1,0.5000000000000001,-0.5,-0.8327521942720723,false,true
24,1,0.5500000000000002,-0.5,-0.8399567299164504,false,true
0,2,-0.65,-0.45000000000000007,-0.7384979573801184,false,true
1,2,-0.6,-0.45000000000000007,-0.7451821124726976,false,true
2,2,-0.55,-0.45000000000000007,-0.7492373820339244,false,true
3,2,-0.5,-0.45000000000000007,-0.751619890945598,true,false
4,2,-0.45,-0.45000000000000007,-0.75110454918687,true,false
5,2,-0.4,-0.45000000000000007,-0.7523830688173021,true,false
6,2,-0.35,-0.45000000000000007,-0.7565491652662004,true,false
7,2,-0.3,-0.45000000000000007,-0.7661234891587938,true,false
8,2,-0.25,-0.45000000000000007,-0.7747853255445207,true,false
9,2,-0.2,-0.45000000000000007,-0.7807513630563463,true,false
10,2,-0.15000000000000002,-0.45000000000000007,-0.7816778278524126,true,false
11,2,-0.09999999999999998,-0.45000000000000007,-0.7837838089639391,true,false
12,2,-0.04999999999999993,-0.45000000000000007,-0.7811045801812853,true,false
13,2,0.0,-0.45000000000000007,-0.7785134470636095,true,false
14,2,0.050000000000000044,-0.45000000000000007,-0.7964776313478197,true,false
15,2,0.09999999999999998,-0.45000000000000007,-0.8148759162599291,true,false
16,2,0.15000000000000002,-0.45000000000000007,-0.8254524028474535,true,false
17,2,0.20000000000000007,-0.45000000000000007,-0.8236425356509168,false,true
18,2,0.25,-0.45000000000000007,-0.8241927924993416,false,true
19,2,0.30000000000000004,-0.45000000000000007,-0.8253361141854967,false,true
20,2,0.35,-0.45000000000000007,-0.8257550348408813,false,true
21,2,0.4,-0.45000000000000007,-0.8258585411168211,false,true
22,2,0.45000000000000007,-0.45000000000000007,-0.8328826907531822,false,true
23,2,0.5000000000000001,-0.45000000000000007,-0.8399430092772305,false,true
24,2,0.5500000000000002,-0.45000000000000007,-0.839966431873485,false,true
0,3,-0.65,-0.4,-0.7299676096612656,false,true
1,3,-0.6,-0.4,-0.7411088680309474,false,true
2,3,-0.55,-0.4,-0.7451821124726976,true,false
3,3,-0.5,-0.4,-0.7516030228311266,true,false
4,3,-0.45,-0.4,-0.7533971524411882,true,false
5,3,-0.4,-0.4,-0.7516042745286668,true,false
6,3,-0.35,-0.4,-0.7547794139558519,true,false
7,3,-0.3,-0.4,-0.7636259353334154,true,false
8,3,-0.25,-0.4,-0.7700763201886858,true,false
9,3,-0.2,-0.4,-0.7737889743024553,true,false
10,3,-0.15000000000000002,-0.4,-0.778772310035869,true,false
11,3,-0.09999999999999998,-0.4,-0.7806027984792436,true,false
12,3,-0.04999999999999993,-0.4,-0.780970112102672,true,false
13,3,0.0,-0.4,-0.7760316288644518,true,false
14,3,0.050000000000000044,-0.4,-0.7927562749559129,true,false
15,3,0.09999999999999998,-0.4,-0.8112802660638536,true,false
16,3,0.15000000000000002,-0.4,-0.8208631432229723,true,false
17,3,0.20000000000000007,-0.4,-0.8230258701606484,false,true
18,3,0.25,-0.4,-0.8253361141854967,false,true
19,3,0.30000000000000004,-0.4,-0.8263474781132844,false,true
20,3,0.35,-0.4,-0.82652734802737,false,true
21,3,0.4,-0.4,-0.8331676982445517,false,true
22,3,0.45000000000000007,-0.4,-0.8399098847239413,false,true
23,3,0.5000000000000001,-0.4,-0.839966431873485,false,true
24,3,0.5500000000000002,-0.4,-0.8399613255323751,false,true
0,4,-0.65,-0.35000000000000003,-0.7299676096612657,false,true
1,4,-0.6,-0.35000000000000003,-0.7299676096612657,true,false
2,4,-0.55,-0.35000000000000003,-0.75110454918687,true,false
3,4,-0.5,-0.35000000000000003,-0.757591263073131,true,false
4,4,-0.45,-0.35000000000000003,-0.758077547567531,true,false
5,4,-0.4,-0.35000000000000003,-0.7552627778226579,true,false
6,4,-0.35,-0.35000000000000003,-0.7567103660279955,true,false
7,4,-0.3,-0.35000000000000003,-0.7640312171155657,true,false
8,4,-0.25,-0.35000000000000003,-0.769748256223842,true,false
9,4,-0.2,-0.35000000000000003,-0.7705623066598619,true,false
10,4,-0.15000000000000002,-0.35000000000000003,-0.7722981131250108,true,false
11,4,-0.09999999999999998,-0.35000000000000003,-0.7767380035096849,true,false
12,4,-0.04999999999999993,-0.35000000000000003,-0.7794348156625475,true,false
13,4,0.0,-0.35000000000000003,-0.7748444831544603,true,false
14,4,0.050000000000000044,-0.35000000000000003,-0.7811045801812853,true,false
15,4,0.09999999999999998,-0.35000000000000003,-0.8129648721391405,true,false
16,4,0.15000000000000002,-0.35000000000000003,-0.8203907168084825,true,false
17,4,0.20000000000000007,-0.35000000000000003,-0.8253361141854967,true,false
18,4,0.25,-0.35000000000000003,-0.8277777626964564,false,true
19,4,0.30000000000000004,-0.35000000000000003,-0.8279729563412063,false,true
20,4,0.35,-0.35000000000000003,-0.8337507040952202,false,true
21,4,0.4,-0.35000000000000003,-0.8398299149781431,false,true
22,4,0.45000000000000007,-0.35000000000000003,-0.839966431873485,false,true
23,4,0.5000000000000001,-0.35000000000000003,-0.8399541040755237,false,true
24,4,0.5500000000000002,-0.35000000000000003,-0.83994715270467,false,true
0,5,-0.65,-0.30000000000000004,-0.7299676096612656,false,true
1,5,-0.6,-0.30000000000000004,-0.7443947150237958,false,true
2,5,-0.55,-0.30000000000000004,-0.7493326819116319,true,false
3,5,-0.5,-0.30000000000000004,-0.752620593326732,true,false
4,5,-0.45,-0.30000000000000004,-0.7574769711667741,true,false
5,5,-0.4,-0.30000000000000004,-0.7556457972699846,true,false
6,5,-0.35,-0.30000000000000004,-0.7554532146627153,true,false
7,5,-0.3,-0.30000000000000004,-0.761163280027553,true,false
8,5,-0.25,-0.30000000000000004,-0.7669678783590044,true,false
9,5,-0.2,-0.30000000000000004,-0.7659963822538103,true,false
10,5,-0.15000000000000002,-0.30000000000000004,-0.7688577032262529,true,false
11,5,-0.09999999999999998,-0.30000000000000004,-0.7733888483220781,true,false
12,5,-0.04999999999999993,-0.30000000000000004,-0.7750746762925829,true,false
13,5,0.0,-0.30000000000000004,-0.7718194282228197,true,false
14,5,0.050000000000000044,-0.30000000000000004,-0.7811045801812853,true,false
15,5,0.09999999999999998,-0.30000000000000004,-0.8127790844613756,true,false
16,5,0.15000000000000002,-0.30000000000000004,-0.8224930620366777,true,false
17,5,0.20000000000000007,-0.30000000000000004,-0.8312307751352037,true,false
18,5,0.25,-0.30000000000000004,-0.8308858439966099,false,true
19,5,0.30000000000000004,-0.30000000000000004,-0.8347849028441156,false,true
20,5,0.35,-0.30000000000000004,-0.8396368509332576,false,true
21,5,0.4,-0.30000000000000004,-0.839966431873485,false,true
22,5,0.45000000000000007,-0.30000000000000004,-0.8399366699364528,false,true
23,5,0.5000000000000001,-0.30000000000000004,-0.8399180428129169,false,true
24,5,0.5500000000000002,-0.30000000000000004,-0.8398756558151376,false,true
0,6,-0.65,-0.25,-0.742812587016673,false,true
1,6,-0.6,-0.25,-0.7497944114084045,false,true
2,6,-0.55,-0.25,-0.75110454918687,true,false
3,6,-0.5,-0.25,-0.753527895229503,true,false
4,6,-0.45,-0.25,-0.7546930468255724,true,false
5,6,-0.4,-0.25,-0.75110454918687,true,false
6,6,-0.35,-0.25,-0.7524169242555345,true,false
7,6,-0.3,-0.25,-0.7580632424527849,true,false
8,6,-0.25,-0.25,-0.7644365585023607,true,false
9,6,-0.2,-0.25,-0.7659482813054765,true,false
10,6,-0.15000000000000002,-0.25,-0.7684747731858934,true,false
11,6,-0.09999999999999998,-0.25,-0.7727731621438707,true,false
12,6,-0.04999999999999993,-0.25,-0.7727220809632982,true,false
13,6,0.0,-0.25,-0.7764900481874193,true,false
14,6,0.050000000000000044,-0.25,-0.7811045801812853,true,false
15,6,0.09999999999999998,-0.25,-0.8136087513143266,true,false
16,6,0.15000000000000002,-0.25,-0.8256581580812181,true,false
17,6,0.20000000000000007,-0.25,-0.8359477675134386,true,false
18,6,0.25,-0.25,-0.8359220869538978,false,true
19,6,0.30000000000000004,-0.25,-0.8391707530976882,false,true
20,6,0.35,-0.25,-0.839966431873485,false,true
21,6,0.4,-0.25,-0.8398945802014595,false,true
22,6,0.45000000000000007,-0.25,-0.8398433110216165,false,true
23,6,0.5000000000000001,-0.25,-0.8397372632876234,false,true
24,6,0.5500000000000002,-0.25,-0.8396170648707221,false,true
0,7,-0.65,-0.2,-0.7492742222672479,false,true
1,7,-0.6,-0.2,-0.7495222094490486,false,true
2,7,-0.55,-0.2,-0.748403326290294,true,false
3,7,-0.5,-0.2,-0.75110454918687,true,false
4,7,-0.45,-0.2,-0.7566584801847185,true,false
5,7,-0.4,-0.2,-0.7595547890836443,true,false
6,7,-0.35,-0.2,-0.7592523253137315,true,false
7,7,-0.3,-0.2,-0.7614004469091142,true,false
8,7,-0.25,-0.2,-0.7642723179036821,true,false
9,7,-0.2,-0.2,-0.7670067107850755,true,false
10,7,-0.15000000000000002,-0.2,-0.770395115631267,true,false
11,7,-0.09999999999999998,-0.2,-0.7728521979028429,true,false
12,7,-0.04999999999999993,-0.2,-0.7744469201738085,true,false
13,7,0.0,-0.2,-0.779821441190883,true,false
14,7,0.050000000000000044,-0.2,-0.7850431955033983,true,false
15,7,0.09999999999999998,-0.2,-0.8121656036550249,true,false
16,7,0.15000000000000002,-0.2,-0.8259492969686235,true,false
17,7,0.20000000000000007,-0.2,-0.8335297858888353,true,false
18,7,0.25,-0.2,-0.8380454933816637,true,false
19,7,0.30000000000000004,-0.2,-0.839966431873485,true,false
20,7,0.35,-0.2,-0.8397929665924018,false,true
21,7,0.4,-0.2,-0.839647684600282,false,true
22,7,0.45000000000000007,-0.2,-0.839387882495122,false,true
23,7,0.5000000000000001,-0.2,-0.8391461006971697,false,true
24,7,0.5500000000000002,-0.2,-0.8388845709327037,false,true
0,8,-0.65,-0.15000000000000002,-0.7488667828693609,false,true
1,8,-0.6,-0.15000000000000002,-0.7484033262902939,false,true
2,8,-0.55,-0.15000000000000002,-0.7505246558825578,false,true
3,8,-0.5,-0.15000000000000002,-0.75110454918687,true,false
4,8,-0.45,-0.15000000000000002,-0.757452592867061,true,false
5,8,-0.4,-0.15000000000000002,-0.7584466195279802,true,false
6,8,-0.35,-0.15000000000000002,-0.7592820680314745,true,false
7,8,-0.3,-0.15000000000000002,-0.7595048105890001,true,false
8,8,-0.25,-0.15000000000000002,-0.7609282589132036,true,false
9,8,-0.2,-0.15000000000000002,-0.7632742679292406,true,false
10,8,-0.15000000000000002,-0.15000000000000002,-0.766487792747661,true,false
11,8,-0.09999999999999998,-0.15000000000000002,-0.7698378420049394,true,false
12,8,-0.04999999999999993,-0.15000000000000002,-0.7739075279409136,true,false
13,8,0.0,-0.15000000000000002,-0.7811045801812853,true,false
14,8,0.050000000000000044,-0.15000000000000002,-0.7856978631192888,true,false
15,8,0.09999999999999998,-0.15000000000000002,-0.8111045515710558,true,false
16,8,0.15000000000000002,-0.15000000000000002,-0.8250205671960558,true,false
17,8,0.20000000000000007,-0.15000000000000002,-0.8260625159913744,true,false
18,8,0.25,-0.15000000000000002,-0.8293737328225816,true,false
19,8,0.30000000000000004,-0.15000000000000002,-0.8395476496392931,true,false
20,8,0.35,-0.15000000000000002,-0.8391234775634546,false,true
21,8,0.4,-0.15000000000000002,-0.8385137691281342,false,true
22,8,0.45000000000000007,-0.15000000000000002,-0.8381069592749235,false,true
23,8,0.5000000000000001,-0.15000000000000002,-0.8376620196379123,false,true
24,8,0.5500000000000002,-0.15000000000000002,-0.8372536306572799,false,true
0,9,-0.65,-0.10000000000000003,-0.7484033262902939,false,true
1,9,-0.6,-0.10000000000000003,-0.7501883875375998,false,true
2,9,-0.55,-0.10000000000000003,-0.751527102316067,false,true
3,9,-0.5,-0.10000000000000003,-0.7521246826822008,true,false
4,9,-0.45,-0.10000000000000003,-0.7560865736180986,true,false
5,9,-0.4,-0.10000000000000003,-0.7568127370053972,true,false
6,9,-0.35,-0.10000000000000003,-0.757330671566173,true,false
7,9,-0.3,-0.10000000000000003,-0.7577900743657793,true,false
8,9,-0.25,-0.10000000000000003,-0.7606520509893144,true,false
9,9,-0.2,-0.10000000000000003,-0.7635081863576616,true,false
10,9,-0.15000000000000002,-0.10000000000000003,-0.7665308869058336,true,false
11,9,-0.09999999999999998,-0.10000000000000003,-0.7712643599683489,true,false
12,9,-0.04999999999999993,-0.10000000000000003,-0.7754315889054979,true,false
13,9,0.0,-0.10000000000000003,-0.7811045801812853,true,false
14,9,0.050000000000000044,-0.10000000000000003,-0.7848061180288042,true,false
15,9,0.09999999999999998,-0.10000000000000003,-0.8085724866563524,true,false
16,9,0.15000000000000002,-0.10000000000000003,-0.8249538695985521,true,false
17,9,0.20000000000000007,-0.10000000000000003,-0.8292258536988939,true,false
18,9,0.25,-0.10000000000000003,-0.8245596444780077,true,false
19,9,0.30000000000000004,-0.10000000000000003,-0.8376806533509935,true,false
20,9,0.35,-0.10000000000000003,-0.8363723137255433,false,true
21,9,0.4,-0.10000000000000003,-0.8359909179378479,false,true
22,9,0.45000000000000007,-0.10000000000000003,-0.8353069171116042,false,true
23,9,0.5000000000000001,-0.10000000000000003,-0.8347836113822563,false,true
24,9,0.5500000000000002,-0.10000000000000003,-0.8343123684329365,false,true
0,10,-0.65,-0.050000000000000044,-0.7495406115721218,false,true
1,10,-0.6,-0.050000000000000044,-0.750432084131584,false,true
2,10,-0.55,-0.050000000000000044,-0.7504833484223903,false,true
3,10,-0.5,-0.050000000000000044,-0.75110454918687,true,false
4,10,-0.45,-0.050000000000000044,-0.752206102626964,true,false
5,10,-0.4,-0.050000000000000044,-0.751620963829204,true,false
6,10,-0.35,-0.050000000000000044,-0.7558325088197435,true,false
7,10,-0.3,-0.050000000000000044,-0.7572999751741136,true,false
8,10,-0.25,-0.050000000000000044,-0.7613534486467088,true,false
9,10,-0.2,-0.050000000000000044,-0.7631023681337084,true,false
10,10,-0.15000000000000002,-0.050000000000000044,-0.7662636196786607,true,false
11,10,-0.09999999999999998,-0.050000000000000044,-0.7689308381253923,true,false
12,10,-0.04999999999999993,-0.050000000000000044,-0.7718518829518999,true,false
13,10,0.0,-0.050000000000000044,-0.7760115719014848,true,false
14,10,0.050000000000000044,-0.050000000000000044,-0.7811045801812853,true,false
15,10,0.09999999999999998,-0.050000000000000044,-0.7999091303521837,true,false
16,10,0.15000000000000002,-0.050000000000000044,-0.8111045515710558,true,false
17,10,0.20000000000000007,-0.050000000000000044,-0.8207951343232835,true,false
18,10,0.25,-0.050000000000000044,-0.8314620411569322,true,false
19,10,0.30000000000000004,-0.050000000000000044,-0.8313467061692918,true,false
20,10,0.35,-0.050000000000000044,-0.8323189832166505,false,true
21,10,0.4,-0.050000000000000044,-0.8311327418499265,false,true
22,10,0.45000000000000007,-0.050000000000000044,-0.8307201974298775,false,true
23,10,0.5000000000000001,-0.050000000000000044,-0.8302962790578604,false,true
24,10,0.5500000000000002,-0.050000000000000044,-0.8295234878700489,false,true
0,11,-0.65,0.0,-0.7493733152747628,false,true
1,11,-0.6,0.0,-0.7492404672924173,false,true
2,11,-0.55,0.0,-0.749264567291777,false,true
3,11,-0.5,0.0,-0.7479635036164964,true,false
4,11,-0.45,0.0,-0.7431883371049608,true,false
5,11,-0.4,0.0,-0.746084675806209,true,false
6,11,-0.35,0.0,-0.75110454918687,true,false
7,11,-0.3,0.0,-0.7536198055917467,true,false
8,11,-0.25,0.0,-0.7603845155412401,true,false
9,11,-0.2,0.0,-0.7631108915979112,true,false
10,11,-0.15000000000000002,0.0,-0.7640795862848009,true,false
11,11,-0.09999999999999998,0.0,-0.7659861004525865,true,false
12,11,-0.04999999999999993,0.0,-0.7690324640447344,true,false
13,11,0.0,0.0,-0.77103783251588,true,false
14,11,0.050000000000000044,0.0,-0.7768798625642503,true,false
15,11,0.09999999999999998,0.0,-0.7899155771905626,true,false
16,11,0.15000000000000002,0.0,-0.7811045801812853,true,false
17,11,0.20000000000000007,0.0,-0.7811045801812853,true,false
18,11,0.25,0.0,-0.8241065895730699,true,false
19,11,0.30000000000000004,0.0,-0.828332320469066,true,false
20,11,0.35,0.0,-0.8242155713452407,false,true
21,11,0.4,0.0,-0.8248660510079928,false,true
22,11,0.45000000000000007,0.0,-0.8246861298930707,false,true
23,11,0.5000000000000001,0.0,-0.8231704725791561,false,true
24,11,0.5500000000000002,0.0,-0.8190109648017995,false,true
0,12,-0.65,0.050000000000000044,-0.748560744853501,false,true
1,12,-0.6,0.050000000000000044,-0.7485024218363087,false,true
2,12,-0.55,0.050000000000000044,-0.7479635036164964,false,true
3,12,-0.5,0.050000000000000044,-0.7446211782193334,false,true
4,12,-0.45,0.050000000000000044,-0.7432947015935625,true,false
5,12,-0.4,0.050000000000000044,-0.7466568803960527,true,false
6,12,-0.35,0.050000000000000044,-0.7510881281072344,true,false
7,12,-0.3,0.050000000000000044,-0.7529300308400835,true,false
8,12,-0.25,0.050000000000000044,-0.7556620097333635,true,false
9,12,-0.2,0.050000000000000044,-0.7591735279733385,true,false
10,12,-0.15000000000000002,0.050000000000000044,-0.75110454918687,true,false
11,12,-0.09999999999999998,0.050000000000000044,-0.7667309200936998,true,false
12,12,-0.04999999999999993,0.050000000000000044,-0.7686674452001299,true,false
13,12,0.0,0.050000000000000044,-0.770103470104381,true,false
14,12,0.050000000000000044,0.050000000000000044,-0.7762420332605089,true,false
15,12,0.09999999999999998,0.050000000000000044,-0.791176900880977,true,false
16,12,0.15000000000000002,0.050000000000000044,-0.7702852642709459,true,false
17,12,0.20000000000000007,0.050000000000000044,-0.75110454918687,true,false
18,12,0.25,0.050000000000000044,-0.8111045515710558,true,false
19,12,0.30000000000000004,0.050000000000000044,-0.8112624740773882,true,false
20,12,0.35,0.050000000000000044,-0.8183330359604467,false,true
21,12,0.4,0.050000000000000044,-0.8179850710553344,false,true
22,12,0.45000000000000007,0.050000000000000044,-0.8134772845991868,false,true
