grid_x,grid_y,local_x_m,local_y_m,height_m,measured,interpolated
0,0,-1.0,-0.75,0.05790296636651807,false,true
1,0,-0.95,-0.75,0.05783215670289849,false,true
2,0,-0.9,-0.75,0.05777072825085563,false,true
3,0,-0.85,-0.75,0.05772005679373332,false,true
4,0,-0.8,-0.75,0.057680969097404014,false,true
5,0,-0.75,-0.75,0.05763876438140869,false,true
6,0,-0.7,-0.75,0.05482941353019589,false,true
7,0,-0.6499999999999999,-0.75,0.0519859790802002,false,true
8,0,-0.6,-0.75,0.052081707804223776,false,true
9,0,-0.55,-0.75,0.05219517338534723,false,true
10,0,-0.5,-0.75,0.04764220930723899,false,true
11,0,-0.44999999999999996,-0.75,0.03968155384063721,false,true
12,0,-0.3999999999999999,-0.75,0.04067544023820931,false,true
13,0,-0.35,-0.75,0.041954994201660156,false,true
14,0,-0.29999999999999993,-0.75,0.039038723350315684,false,true
15,0,-0.25,-0.75,0.035090049160026796,false,true
16,0,-0.19999999999999996,-0.75,0.02594320135737345,false,true
17,0,-0.1499999999999999,-0.75,0.01668297589041585,false,true
18,0,-0.09999999999999998,-0.75,0.009219475738855485,false,true
19,0,-0.04999999999999993,-0.75,0.0042478617662520856,false,true
20,0,0.0,-0.75,0.0002637028449368208,false,true
21,0,0.050000000000000044,-0.75,-0.003165968520204857,false,true
22,0,0.10000000000000009,-0.75,-0.00613963743859816,false,true
23,0,0.15000000000000013,-0.75,-0.009583828062476454,false,true
24,0,0.20000000000000018,-0.75,-0.01213584985077696,false,true
25,0,0.25,-0.75,-0.014158248901367188,true,false
26,0,0.30000000000000004,-0.75,-0.013154466104185405,false,true
27,0,0.3500000000000001,-0.75,-0.006036129806491719,false,true
28,0,0.40000000000000013,-0.75,0.0025854886728240312,false,true
29,0,0.4500000000000002,-0.75,0.008968848619723524,false,true
30,0,0.5,-0.75,0.012629713371261045,false,true
31,0,0.55,-0.75,0.015561580657958984,false,true
32,0,0.6000000000000001,-0.75,0.015949722743107884,false,true
33,0,0.6500000000000001,-0.75,0.016278175117240248,false,true
34,0,0.7000000000000002,-0.75,0.03577418380898613,false,true
35,0,0.75,-0.75,0.05794912576675415,false,true
36,0,0.8,-0.75,0.05795177342444682,false,true
37,0,0.8500000000000001,-0.75,0.05795286726866874,false,true
