grid_x,grid_y,local_x_m,local_y_m,dh_dx,dh_dy
0,0,-2.1,-0.65,-0.0007467265988836402,0.010919212357682895
1,0,-2.0500000000000003,-0.65,9.69088648361538e-05,0.007402306023929217
2,0,-2.0,-0.65,0.0017575269036429475,0.0034005276815429752
3,0,-1.9500000000000002,-0.65,0.0027928631369511514,0.00023459893530031195
4,0,-1.9000000000000001,-0.65,0.002706828102048142,-0.0011868403436698927
5,0,-1.85,-0.65,0.002070005541217057,-0.0012643306430959456
6,0,-1.8,-0.65,0.0017167913651994215,-0.0009496799375430243
7,0,-1.75,-0.65,0.0022718949696076685,-0.0008488352857383141
8,0,-1.7000000000000002,-0.65,0.0043152061076878745,-0.0012985846735413809
9,0,-1.6500000000000001,-0.65,0.007810742943471505,-0.0025792615467246094
10,0,-1.6,-0.65,0.011157791744168533,-0.004495304820120172
11,0,-1.55,-0.65,0.011970644483086934,-0.005991307812551749
12,0,-1.5,-0.65,0.009314755514722162,-0.0059015822852770405
13,0,-1.4500000000000002,-0.65,0.004471526943772286,-0.004082552008690676
14,0,-1.4,-0.65,-0.0002509657360294515,-0.0014286559131426735
15,0,-1.35,-0.65,-0.002718292837295966,0.0008241539524211916
16,0,-1.3,-0.65,-0.0019790537112474027,0.0016249776695742568
17,0,-1.25,-0.65,0.0009157976254037248,0.0007249815981591468
18,0,-1.2000000000000002,-0.65,0.0038452310184378113,-0.0009981644489887032
19,0,-1.15,-0.65,0.005533117553280231,-0.0024095158189063604
20,0,-1.1,-0.65,0.003913894459223188,-0.003075742706946105
21,0,-1.05,-0.65,-0.0101125804223412,-0.0015590650508712223
22,0,-1.0,-0.65,-0.05181404845695514,0.008218827527552985
23,0,-0.95,-0.65,-0.12209659111643734,0.034226464337845375
24,0,-0.8999999999999999,-0.65,-0.1885798748183165,0.07283639145895471
25,0,-0.8500000000000001,-0.65,-0.20788646801364274,0.1027268082475774
26,0,-0.8,-0.65,-0.1709641704885223,0.10378864933058729
27,0,-0.75,-0.65,-0.10940565628368426,0.0786090830314734
28,0,-0.7,-0.65,-0.06014460997761595,0.046987076287892116
29,0,-0.6499999999999999,-0.65,-0.03906392652435642,0.02578902772509828
30,0,-0.6000000000000001,-0.65,-0.04102040904638171,0.019662182901727387
31,0,-0.55,-0.65,-0.050023218166870276,0.023749819179503806
32,0,-0.5,-0.65,-0.051420490116239614,0.029458804849555875
33,0,-0.44999999999999996,-0.65,-0.04193421127038133,0.030710256381223378
34,0,-0.3999999999999999,-0.65,-0.028445246076262976,0.02749289569293767
35,0,-0.3500000000000001,-0.65,-0.01796939249741447,0.023319183363408325
36,0,-0.30000000000000004,-0.65,-0.012141521689199575,0.020693851572182176
37,0,-0.25,-0.65,-0.010293837573615017,0.020126108516766994
38,0,-0.19999999999999996,-0.65,-0.012969164605936001,0.021660412663677686
39,0,-0.1499999999999999,-0.65,-0.020296248952866858,0.02494474575070571
40,0,-0.10000000000000009,-0.65,-0.030631027342075123,0.02795398211979272
41,0,-0.04999999999999982,-0.65,-0.044161143081579146,0.02847293740004364
42,0,0.0,-0.65,-0.06297633877340614,0.02812070395109112
43,0,0.04999999999999982,-0.65,-0.08239269297814045,0.031287839078781854
44,0,0.10000000000000009,-0.65,-0.08843421924678463,0.03726871243870944
45,0,0.1499999999999999,-0.65,-0.0707505646096751,0.03893219699574679
46,0,0.20000000000000018,-0.65,-0.03375840486931292,0.03370778467294944
47,0,0.25,-0.65,0.010019868315417346,0.028866531230569148
48,0,0.30000000000000027,-0.65,0.05258548568529586,0.031397456592081596
49,0,0.3500000000000001,-0.65,0.08911704947369592,0.03829979058840083
50,0,0.3999999999999999,-0.65,0.10912087664612491,0.040202154750694774
51,0,0.4500000000000002,-0.65,0.10201651455969518,0.03259646561523111
52,0,0.5,-0.65,0.07237762993019148,0.020210236590481045
53,0,0.5500000000000003,-0.65,0.03860567498505274,0.009945598333558348
54,0,0.6000000000000001,-0.65,0.015190107689782018,0.003658962910051411
55,0,0.6499999999999999,-0.65,0.003833698515676165,-0.0007867691614182881
56,0,0.7000000000000002,-0.65,-0.0003019776406387731,-0.005114376787294095
57,0,0.75,-0.65,-0.0012484886214103597,-0.009288167832932626
0,1,-2.1,-0.6,-0.004263632932637318,0.012410762589533109
1,1,-2.0500000000000003,-0.6,-0.003662433473233806,0.00927003792943748
2,1,-2.0,-0.6,-0.001826326640671505,0.005183594355367971
3,1,-1.9500000000000002,-0.6,0.0004991791243447175,0.0013753342043898442
