grid_x,grid_y,local_x_m,local_y_m,dh_dx,dh_dy
0,0,-0.8500000000000001,-3.1500000000000004,0.0151543091956087,-0.01693827789269013
1,0,-0.8,-3.1500000000000004,0.019490802212707818,-0.016103098674636537
2,0,-0.7500000000000001,-3.1500000000000004,0.030006637334445696,-0.016521722965710875
3,0,-0.7000000000000001,-3.1500000000000004,0.04259011714843275,-0.019725540086806895
4,0,-0.6500000000000001,-3.1500000000000004,0.051419670035653814,-0.02550450313168813
5,0,-0.6000000000000001,-3.1500000000000004,0.04936063308447253,-0.030515544636421296
6,0,-0.55,-3.1500000000000004,0.03522055646501874,-0.031180413500560382
7,0,-0.5,-3.1500000000000004,0.015001983913622233,-0.02729872749517425
8,0,-0.45000000000000007,-3.1500000000000004,-0.00364976558174036,-0.02146223740950262
9,0,-0.4000000000000001,-3.1500000000000004,-0.014920421315245645,-0.016062641495837963
10,0,-0.3500000000000001,-3.1500000000000004,-0.01348824215541269,-0.01187605164481402
11,0,-0.30000000000000004,-3.1500000000000004,0.005515250430865384,-0.009468252735565438
12,0,-0.25,-3.1500000000000004,0.03800241106494483,-0.011090545023351127
13,0,-0.20000000000000007,-3.1500000000000004,0.06079041428620712,-0.01881419939125717
14,0,-0.15000000000000002,-3.1500000000000004,0.04663557713762085,-0.02957214725730538
15,0,-0.10000000000000009,-3.1500000000000004,-0.00011058311764347399,-0.034803434013713615
16,0,-0.050000000000000044,-3.1500000000000004,-0.04235960715471816,-0.028622741729013284
17,0,0.0,-3.1500000000000004,-0.050474574537122764,-0.01427494585309795
18,0,0.04999999999999993,-3.1500000000000004,-0.023995670933140787,0.0007094348250068563
19,0,0.09999999999999998,-3.1500000000000004,0.02022923223061704,0.011648992167665254
20,0,0.1499999999999999,-3.1500000000000004,0.06067237971001839,0.01599035418527458
21,0,0.19999999999999996,-3.1500000000000004,0.07849626444655007,0.011475307389216486
22,0,0.25,-3.1500000000000004,0.06953299425640716,0.0003099811466370211
23,0,0.30000000000000004,-3.1500000000000004,0.04910559576823268,-0.009327683873537409
24,0,0.3500000000000001,-3.1500000000000004,0.03718327260486164,-0.010923212494051985
25,0,0.3999999999999999,-3.1500000000000004,0.03945240297055804,-0.0060554681256772425
26,0,0.44999999999999996,-3.1500000000000004,0.04565004479926284,-0.0013200763862567834
27,0,0.5,-3.1500000000000004,0.0430779913453425,-0.0016871665991217977
28,0,0.55,-3.1500000000000004,0.02865132787122849,-0.00808048590696768
29,0,0.6000000000000001,-3.1500000000000004,0.009096826137828546,-0.01961828675764936
30,0,0.6499999999999999,-3.1500000000000004,-0.006833477799985822,-0.035251816454184015
31,0,0.7,-3.1500000000000004,-0.014724664837620638,-0.052685801981147105
32,0,0.75,-3.1500000000000004,-0.016495984168929563,-0.0686099105326854
0,1,-0.8500000000000001,-3.1000000000000005,0.015989488413662295,-0.02160855976798562
1,1,-0.8,-3.1000000000000005,0.019699079676197447,-0.020357145019916124
2,1,-0.7500000000000001,-3.1000000000000005,0.028195416628360517,-0.020188463289251557
3,1,-0.7000000000000001,-3.1000000000000005,0.03809872706544412,-0.022876120620068524
4,1,-0.6500000000000001,-3.1000000000000005,0.04602466776084661,-0.028720686330323125
5,1,-0.6000000000000001,-3.1000000000000005,0.046522677900036405,-0.034711330249060715
6,1,-0.55,-3.1000000000000005,0.036828965035642265,-0.03690013209184743
7,1,-0.5,-3.1000000000000005,0.019861071959151114,-0.034268597335075104
8,1,-0.45000000000000007,-3.1000000000000005,0.0019682774179277836,-0.028845517382529058
9,1,-0.4000000000000001,-3.1000000000000005,-0.010127328432901345,-0.02299247119594776
10,1,-0.3500000000000001,-3.1000000000000005,-0.010191047775276428,-0.017951548313527056
11,1,-0.30000000000000004,-3.1000000000000005,0.005908003741596831,-0.01515944677378216
