attempt_id,rgb_candidates,depth_accepted,false_positive_rejected,auto_nx,auto_ny,auto_score,auto_world_x,auto_world_y,auto_world_z,depth_verdict,depth_delta_m,manual_world_x,manual_world_y,manual_world_z,delta_m,outcome
511D4758,328,Y,309,0.150628,0.067039,1.000000,-0.625437,-1.034174,-1.154555,accepted,-0.020020,0.037444,-1.091798,-0.521466,0.918440,shadow_far_from_manual
