grid_x,grid_y,local_x_m,local_y_m,height_m,measured,interpolated
0,0,-0.8500000000000001,-0.4,-0.7658512184304468,false,true
1,0,-0.8,-0.4,-0.7659158660461671,false,true
2,0,-0.7500000000000001,-0.4,-0.7658006337707324,false,true
3,0,-0.7000000000000001,-0.4,-0.7655433347190737,false,true
4,0,-0.6500000000000001,-0.4,-0.7647036167380423,false,true
5,0,-0.6000000000000001,-0.4,-0.7569674330112786,false,true
6,0,-0.55,-0.4,-0.7460513068725833,false,true
7,0,-0.5,-0.4,-0.7461416834463876,false,true
8,0,-0.45000000000000007,-0.4,-0.7465249015477604,false,true
9,0,-0.4000000000000001,-0.4,-0.7479931767678273,false,true
10,0,-0.3500000000000001,-0.4,-0.7575328881136889,false,true
11,0,-0.30000000000000004,-0.4,-0.7696457160999544,false,true
12,0,-0.25,-0.4,-0.7701123071136179,false,true
13,0,-0.20000000000000007,-0.4,-0.7707579786580101,false,true
14,0,-0.15000000000000002,-0.4,-0.7731454757649631,false,true
15,0,-0.10000000000000009,-0.4,-0.7755203200866944,false,true
16,0,-0.050000000000000044,-0.4,-0.7753001554632872,false,true
17,0,0.0,-0.4,-0.7766155916829188,false,true
18,0,0.04999999999999993,-0.4,-0.7831986741143274,false,true
19,0,0.09999999999999998,-0.4,-0.795295429503546,false,true
20,0,0.1499999999999999,-0.4,-0.8039915418944096,false,true
21,0,0.19999999999999996,-0.4,-0.8097018851330049,false,true
22,0,0.25,-0.4,-0.8104393260660531,false,true
23,0,0.30000000000000004,-0.4,-0.8177400178648205,false,true
24,0,0.3500000000000001,-0.4,-0.8259158684303529,false,true
25,0,0.3999999999999999,-0.4,-0.8276381959652527,false,true
26,0,0.44999999999999996,-0.4,-0.8293766333153016,false,true
27,0,0.5,-0.4,-0.8293829243042918,false,true
28,0,0.55,-0.4,-0.8293898424601016,false,true
29,0,0.6000000000000001,-0.4,-0.8300027982088263,false,true
0,1,-0.8500000000000001,-0.35000000000000003,-0.7657274690876597,false,true
1,1,-0.8,-0.35000000000000003,-0.7657597928955199,false,true
2,1,-0.7500000000000001,-0.35000000000000003,-0.7659158660461671,false,true
3,1,-0.7000000000000001,-0.35000000000000003,-0.7656376707239897,false,true
4,1,-0.6500000000000001,-0.35000000000000003,-0.7650373921344075,false,true
5,1,-0.6000000000000001,-0.35000000000000003,-0.7632975330597691,false,true
6,1,-0.55,-0.35000000000000003,-0.7553830941823142,false,true
7,1,-0.5,-0.35000000000000003,-0.7460513068725833,false,true
8,1,-0.45000000000000007,-0.35000000000000003,-0.7462694952227826,false,true
9,1,-0.4000000000000001,-0.35000000000000003,-0.7473596953116372,false,true
10,1,-0.3500000000000001,-0.35000000000000003,-0.7506127363797278,false,true
11,1,-0.30000000000000004,-0.35000000000000003,-0.7603625277347189,false,true
12,1,-0.25,-0.35000000000000003,-0.7696457160999544,false,true
13,1,-0.20000000000000007,-0.35000000000000003,-0.7707721664532223,false,true
