grid_x,grid_y,local_x_m,local_y_m,height_m,measured,interpolated
0,0,-0.8500000000000001,-0.4,-0.7830472226731283,false,true
1,0,-0.8,-0.4,-0.7831118702888488,false,true
2,0,-0.7500000000000001,-0.4,-0.7829966380134141,false,true
3,0,-0.7000000000000001,-0.4,-0.7827393389617553,false,true
4,0,-0.6500000000000001,-0.4,-0.7818996209807241,false,true
5,0,-0.6000000000000001,-0.4,-0.7741634372539603,false,true
6,0,-0.55,-0.4,-0.7632473111152649,false,true
7,0,-0.5,-0.4,-0.7633376876890693,false,true
8,0,-0.45000000000000007,-0.4,-0.7637209057904419,false,true
9,0,-0.4000000000000001,-0.4,-0.7651891810105089,false,true
10,0,-0.3500000000000001,-0.4,-0.7747288923563704,false,true
11,0,-0.30000000000000004,-0.4,-0.7868417203426361,false,true
12,0,-0.25,-0.4,-0.7873083113562998,false,true
13,0,-0.20000000000000007,-0.4,-0.787953982900692,false,true
14,0,-0.15000000000000002,-0.4,-0.790341480007645,false,true
15,0,-0.10000000000000009,-0.4,-0.7927163243293762,false,true
16,0,-0.050000000000000044,-0.4,-0.7924961597059691,false,true
17,0,0.0,-0.4,-0.7938115959256007,false,true
18,0,0.04999999999999993,-0.4,-0.8003946783570093,false,true
19,0,0.09999999999999998,-0.4,-0.8124914337462277,false,true
20,0,0.1499999999999999,-0.4,-0.8211875461370912,false,true
21,0,0.19999999999999996,-0.4,-0.8268978893756866,false,true
22,0,0.25,-0.4,-0.8276353303087348,false,true
23,0,0.30000000000000004,-0.4,-0.8349360221075023,false,true
24,0,0.3500000000000001,-0.4,-0.8431118726730347,false,true
25,0,0.3999999999999999,-0.4,-0.8448342002079346,false,true
26,0,0.44999999999999996,-0.4,-0.8465726375579834,false,true
27,0,0.5,-0.4,-0.8465789285469737,false,true
28,0,0.55,-0.4,-0.8465858467027834,false,true
29,0,0.6000000000000001,-0.4,-0.847198802451508,false,true
0,1,-0.8500000000000001,-0.35000000000000003,-0.7829234733303414,false,true
1,1,-0.8,-0.35000000000000003,-0.7829557971382015,false,true
2,1,-0.7500000000000001,-0.35000000000000003,-0.7831118702888488,false,true
3,1,-0.7000000000000001,-0.35000000000000003,-0.7828336749666713,false,true
4,1,-0.6500000000000001,-0.35000000000000003,-0.7822333963770891,false,true
5,1,-0.6000000000000001,-0.35000000000000003,-0.7804935373024507,false,true
6,1,-0.55,-0.35000000000000003,-0.772579098424996,false,true
7,1,-0.5,-0.35000000000000003,-0.7632473111152649,false,true
8,1,-0.45000000000000007,-0.35000000000000003,-0.7634654994654643,false,true
9,1,-0.4000000000000001,-0.35000000000000003,-0.7645556995543187,false,true
10,1,-0.3500000000000001,-0.35000000000000003,-0.7678087406224094,false,true
11,1,-0.30000000000000004,-0.35000000000000003,-0.7775585319774008,false,true
12,1,-0.25,-0.35000000000000003,-0.7868417203426361,false,true
13,1,-0.20000000000000007,-0.35000000000000003,-0.7879681706959042,false,true
14,1,-0.15000000000000002,-0.35000000000000003,-0.7890461808863387,false,true
15,1,-0.10000000000000009,-0.35000000000000003,-0.7911880818557496,false,true
16,1,-0.050000000000000044,-0.35000000000000003,-0.7927163243293762,true,false
17,1,0.0,-0.35000000000000003,-0.7921847999095917,true,false
18,1,0.04999999999999993,-0.35000000000000003,-0.7972075045108795,true,false
19,1,0.09999999999999998,-0.35000000000000003,-0.8131119012832642,true,false
20,1,0.1499999999999999,-0.35000000000000003,-0.8268978893756866,true,false
