grid_x,grid_y,local_x_m,local_y_m,dh_dx,dh_dy
0,0,-1.0,-2.15,0.027098289276099585,-0.03110888983723248
1,0,-0.95,-2.15,0.034410550980236154,-0.02968529977074086
2,0,-0.9,-2.15,0.04667131478503839,-0.029623677024819273
3,0,-0.85,-2.15,0.050414266866593005,-0.029488110648641097
4,0,-0.8,-2.15,0.04337841717917845,-0.026540363493183783
5,0,-0.75,-2.15,0.03160601993784318,-0.020569823880629556
6,0,-0.7,-2.15,0.021483603029682774,-0.014308812038907881
7,0,-0.6499999999999999,-2.15,0.014078974721466464,-0.009677268881638224
8,0,-0.6,-2.15,0.007944587971031591,-0.006248892208173817
9,0,-0.55,-2.15,0.0032859830336795515,-0.003244663160328898
10,0,-0.5,-2.15,0.0024920161813413166,-0.0011884791856009436
11,0,-0.44999999999999996,-2.15,0.008067813473372487,-0.0015642266882220923
12,0,-0.3999999999999999,-2.15,0.02020462940872325,-0.00555828444421147
13,0,-0.35,-2.15,0.03594605109261462,-0.012790447264869886
14,0,-0.29999999999999993,-2.15,0.05178198963153635,-0.02127772105162906
15,0,-0.25,-2.15,0.06626664356134349,-0.029370966547923594
16,0,-0.19999999999999996,-2.15,0.07903138208244842,-0.036663377551493515
17,0,-0.1499999999999999,-2.15,0.09287135640612898,-0.04298096666257578
18,0,-0.09999999999999998,-2.15,0.11855225818135473,-0.05071644284681209
19,0,-0.04999999999999993,-2.15,0.1637745465569873,-0.06686241048825536
20,0,0.0,-2.15,0.21094467797127647,-0.09341804292024358
21,0,0.050000000000000044,-2.15,0.22363388845178078,-0.11613671475532605
22,0,0.10000000000000009,-2.15,0.18423900631370893,-0.1150875814247776
23,0,0.15000000000000013,-2.15,0.10919399599099933,-0.08651641470653004
24,0,0.20000000000000018,-2.15,0.024877858428057342,-0.04353896224021492
25,0,0.25,-2.15,-0.051096369943564035,0.000525583193149437
26,0,0.30000000000000004,-2.15,-0.10400254715404622,0.03788223624687115
27,0,0.3500000000000001,-2.15,-0.12064058905486452,0.06063998111344393
28,0,0.40000000000000013,-2.15,-0.10230856633278607,0.06290818163324774
29,0,0.4500000000000002,-2.15,-0.06709276036768963,0.048521966408829886
30,0,0.5,-2.15,-0.03424349647023428,0.02888009603953856
31,0,0.55,-2.15,-0.011095735985877653,0.01302480727370492
32,0,0.6000000000000001,-2.15,0.00572238061607,0.0025702970523555635
33,0,0.6500000000000001,-2.15,0.021178384268342176,-0.005507294782407524
34,0,0.7000000000000002,-2.15,0.03534111229907988,-0.013478552127299537
35,0,0.75,-2.15,0.04575467385399046,-0.020441844999499192
36,0,0.8,-2.15,0.05386361531932615,-0.025160947167468528
37,0,0.8500000000000001,-2.15,0.06321721849494089,-0.029288182319897604
38,0,0.9000000000000001,-2.15,0.07100719310993986,-0.03446103655931898
39,0,0.9500000000000002,-2.15,0.06865860722061634,-0.03777428246821701
40,0,1.0,-2.15,0.05218800465659701,-0.034424579905263375
41,0,1.0500000000000003,-2.15,0.02643143645628232,-0.023701921443988194
42,0,1.1,-2.15,-0.00017546055774864122,-0.009316920763451364
43,0,1.15,-2.15,-0.02017332970886687,0.004168321961073307
44,0,1.2000000000000002,-2.15,-0.028936138034665326,0.013113525878098997
45,0,1.25,-2.15,-0.026954908541289013,0.01570713612265795
46,0,1.3000000000000003,-2.15,-0.01936246199057301,0.013175797409459289
47,0,1.35,-2.15,-0.01084252413647957,0.008707091227400099
48,0,1.4000000000000004,-2.15,-0.0013041689152970548,0.00430328625574905
49,0,1.4500000000000002,-2.15,0.01285002967997717,-0.000879817444545683
50,0,1.5,-2.15,0.032366679990262215,-0.008893910165170826
51,0,1.5500000000000003,-2.15,0.04988281265209227,-0.019199017544531127
52,0,1.6,-2.15,0.054277285243359286,-0.026839368508546624
53,0,1.6500000000000004,-2.15,0.041973739771380414,-0.026436505339597627
54,0,1.7000000000000002,-2.15,0.020848569960186802,-0.01794151487470863
