grid_x,grid_y,local_x_m,local_y_m,dh_dx,dh_dy
0,0,-0.65,-0.5,-0.03413823722843823,0.01300099142886646
1,0,-0.6,-0.5,-0.04066216097940889,0.016292016275472054
2,0,-0.55,-0.5,-0.051702798854502685,0.019114155873720673
3,0,-0.5,-0.5,-0.05782962458326768,0.021153278139411924
4,0,-0.45,-0.5,-0.05877872592423783,0.023061542799966972
5,0,-0.4,-0.5,-0.055799496803424775,0.024328101634458754
6,0,-0.35,-0.5,-0.0513391315784506,0.02300603704076698
7,0,-0.3,-0.5,-0.0495622988477995,0.019057608143717708
8,0,-0.25,-0.5,-0.0517514642662098,0.014992650869127822
9,0,-0.2,-0.5,-0.05354880693445363,0.012664303515919073
10,0,-0.15000000000000002,-0.5,-0.05250782658630215,0.012125709792385475
11,0,-0.09999999999999998,-0.5,-0.05691036154393814,0.014112020891081656
12,0,-0.04999999999999993,-0.5,-0.0803658398171192,0.020127700544474436
13,0,0.0,-0.5,-0.12269370701102122,0.027559244001233996
14,0,0.050000000000000044,-0.5,-0.15888433321176176,0.028755146515382357
15,0,0.09999999999999998,-0.5,-0.15826955157910438,0.020472712998131914
16,0,0.15000000000000002,-0.5,-0.11768385994965769,0.009295389824375277
17,0,0.20000000000000007,-0.5,-0.0642203320764334,0.0019716945627212823
18,0,0.25,-0.5,-0.02615942174078456,-0.002592432005732448
19,0,0.30000000000000004,-0.5,-0.013069434690766712,-0.008467382527379552
20,0,0.35,-0.5,-0.019369646026009546,-0.016227798872598953
21,0,0.4,-0.5,-0.03372036543815682,-0.022486430145483016
22,0,0.45000000000000007,-0.5,-0.044002614314816446,-0.02324568831286955
23,0,0.5000000000000001,-0.5,-0.04223132559210474,-0.017923902303651484
24,0,0.5500000000000002,-0.5,-0.030068676877434974,-0.01024114284501998
25,0,0.6,-0.5,-0.01625162329008445,-0.004191136545843577
26,0,0.65,-0.5,-0.010171263216915971,-0.0007786220407268729
0,1,-0.65,-0.45,-0.030847212381832634,0.013547628857644156
1,1,-0.6,-0.45,-0.03760557875698178,0.017008108453118176
2,1,-0.55,-0.45,-0.04927216792253275,0.020107332544101464
3,1,-0.5,-0.45,-0.05585593112014453,0.02247957522779953
4,1,-0.45,-0.45,-0.057191314176714414,0.02490157162538309
5,1,-0.4,-0.45,-0.05582724968302477,0.027129681352987545
6,1,-0.35,-0.45,-0.053974378323821126,0.026972334366441864
7,1,-0.3,-0.45,-0.05356899193361908,0.02357547760337586
8,1,-0.25,-0.45,-0.05494811658010912,0.01907235892037451
9,1,-0.2,-0.45,-0.0549822774728248,0.01582857436171259
10,1,-0.15000000000000002,-0.45,-0.05178396789872086,0.014503810504196135
11,1,-0.09999999999999998,-0.45,-0.05290936616789366,0.015884366309351083
12,1,-0.04999999999999993,-0.45,-0.07364222826204303,0.021495458316611593
13,1,0.0,-0.45,-0.11837998402556726,0.029300371061734554
14,1,0.050000000000000044,-0.45,-0.1624275987133128,0.03193816868109822
15,1,0.09999999999999998,-0.45,-0.16799942992460792,0.024966439815937713
16,1,0.15000000000000002,-0.45,-0.126934369167363,0.013209277624852689
17,1,0.20000000000000007,-0.45,-0.07016424299148727,0.0032696938016585353
18,1,0.25,-0.45,-0.03137896028583498,-0.004484699980198403
19,1,0.30000000000000004,-0.45,-0.019887118124199965,-0.012750122708660161
20,1,0.35,-0.45,-0.026379169835061278,-0.02140905097356316
21,1,0.4,-0.45,-0.03722931015829212,-0.026904576803545854
22,1,0.45000000000000007,-0.45,-0.04172135039390068,-0.025818133990577197
23,1,0.5000000000000001,-0.45,-0.035729052858179955,-0.018666612705259267
24,1,0.5500000000000002,-0.45,-0.02320229399853102,-0.009823932500148125
25,1,0.6,-0.45,-0.011520362887937896,-0.003167884405755883
26,1,0.65,-0.45,-0.006758748711799267,0.0006044770795810006
0,2,-0.65,-0.4,-0.02721727803749019,0.013467917153875408
1,2,-0.6,-0.4,-0.03410245729295158,0.016932410790283514
2,2,-0.55,-0.4,-0.04623133207982133,0.020193240139120272
3,2,-0.5,-0.4,-0.053035385501986054,0.02284235633883025
4,2,-0.45,-0.4,-0.054128619799049815,0.025952375358144764
5,2,-0.4,-0.4,-0.053728734062366,0.030035277041980946
6,2,-0.35,-0.4,-0.05489333532806229,0.03277443367790012
7,2,-0.3,-0.4,-0.057462274293866855,0.03164297540111716
8,2,-0.25,-0.4,-0.05949836750787307,0.02747243310884273
9,2,-0.2,-0.4,-0.058117355350632005,0.02323657502002585
10,2,-0.15000000000000002,-0.4,-0.05245203463866366,0.02075967935711187
11,2,-0.09999999999999998,-0.4,-0.04991871373152268,0.020813830553098045
12,2,-0.04999999999999993,-0.4,-0.06694983506473573,0.0248908712126783
13,2,0.0,-0.4,-0.1122509966465346,0.03282204928302446
14,2,0.050000000000000044,-0.4,-0.1632182644575586,0.038847099199982305
15,2,0.09999999999999998,-0.4,-0.17699844263534992,0.03556811297603879
16,2,0.15000000000000002,-0.4,-0.13938060596393687,0.02256208576055463
17,2,0.20000000000000007,-0.4,-0.0819143096814845,0.005982095043545188
18,2,0.25,-0.4,-0.04217923825110326,-0.009260206809322824
19,2,0.30000000000000004,-0.4,-0.02999378568413147,-0.021901752773786365
20,2,0.35,-0.4,-0.03352410012089524,-0.03068175223103209
21,2,0.4,-0.4,-0.038129448455170856,-0.0329359520699557
22,2,0.45000000000000007,-0.4,-0.03576465021652986,-0.027527633069737156
23,2,0.5000000000000001,-0.4,-0.02623712410167567,-0.01724293978945135
24,2,0.5500000000000002,-0.4,-0.01456994857793159,-0.006990160916459098
25,2,0.6,-0.4,-0.005823213710355324,0.0001861698445992932
26,2,0.65,-0.4,-0.002626540246242204,0.004275125638579791
0,3,-0.65,-0.35,-0.023918225109016422,0.011553090057122573
1,3,-0.6,-0.35,-0.03088025577173692,0.01470725179059329
2,3,-0.55,-0.35,-0.043362222373986015,0.017707108238640412
3,3,-0.5,-0.35,-0.05009679590112004,0.020008864107947666
4,3,-0.45,-0.35,-0.04999839347356372,0.02284318615698444
5,3,-0.4,-0.35,-0.04900519136326942,0.02781094513596649
6,3,-0.35,-0.35,-0.052366679964684915,0.033442949596997895
7,3,-0.3,-0.35,-0.05887099250267647,0.036131116218750536
8,3,-0.25,-0.35,-0.06335451696120042,0.034825373611738764
9,3,-0.2,-0.35,-0.06169503122455566,0.032081847883835835
10,3,-0.15000000000000002,-0.35,-0.05420671236564867,0.030282979515038333
11,3,-0.09999999999999998,-0.35,-0.04877817431232723,0.029810378139542015
12,3,-0.04999999999999993,-0.35,-0.06163400953211662,0.03189574905388404
13,3,0.0,-0.35,-0.10442375603826326,0.038859317687583994
14,3,0.050000000000000044,-0.35,-0.15968153502029847,0.04774654294363079
15,3,0.09999999999999998,-0.35,-0.1842844433640356,0.04807986084165439
16,3,0.15000000000000002,-0.35,-0.1565203870998566,0.033011566596148345
17,3,0.20000000000000007,-0.35,-0.10198653556136472,0.008621069625290856
18,3,0.25,-0.35,-0.05926280810316653,-0.013875507305181056
19,3,0.30000000000000004,-0.35,-0.04130866354590923,-0.028508509684771477
20,3,0.35,-0.35,-0.03741336913123061,-0.03410604881299961
21,3,0.4,-0.35,-0.034075190996997184,-0.031108021416487164
22,3,0.45000000000000007,-0.35,-0.026028338113396332,-0.021826005697450634
23,3,0.5000000000000001,-0.35,-0.015191580704901897,-0.010495861216672786
24,3,0.5500000000000002,-0.35,-0.005773184364480377,-0.0010119467277214245
25,3,0.6,-0.35,-0.0002550763328990069,0.005127838366316695
26,3,0.65,-0.35,0.001419162876161728,0.008518627509940258
0,4,-0.65,-0.3,-0.020908954570548755,0.009143888610758655
1,4,-0.6,-0.3,-0.027948439111433743,0.012368028424319943
2,4,-0.55,-0.3,-0.040929719762466954,0.015624490704007066
3,4,-0.5,-0.3,-0.047899307583642026,0.01774824009495468
4,4,-0.45,-0.3,-0.04632653877103099,0.019403943892760678
