grid_x,grid_y,local_x_m,local_y_m,height_m,measured,interpolated
0,0,-0.65,-0.5,-0.7268941030658131,false,true
1,0,-0.6,-0.5,-0.7310320838641432,false,true
2,0,-0.55,-0.5,-0.7371345583481678,false,true
3,0,-0.5,-0.5,-0.7372069144159624,false,true
4,0,-0.45,-0.5,-0.740829569490357,false,true
5,0,-0.4,-0.5,-0.7468644503636249,false,true
6,0,-0.35,-0.5,-0.7471404345085846,false,true
7,0,-0.3,-0.5,-0.7476762475119245,false,true
8,0,-0.25,-0.5,-0.7490613811152806,false,true
9,0,-0.2,-0.5,-0.7535688105488956,false,true
10,0,-0.15000000000000002,-0.5,-0.75827072301339,false,true
11,0,-0.09999999999999998,-0.5,-0.7578973929338335,false,true
12,0,-0.04999999999999993,-0.5,-0.7600142488141738,false,true
13,0,0.0,-0.5,-0.7645861331505664,false,true
14,0,0.050000000000000044,-0.5,-0.7781495194805762,false,true
15,0,0.09999999999999998,-0.5,-0.78609476724099,true,false
16,0,0.15000000000000002,-0.5,-0.790080877048379,false,true
17,0,0.20000000000000007,-0.5,-0.7968855921311268,false,true
18,0,0.25,-0.5,-0.7968711318031672,false,true
19,0,0.30000000000000004,-0.5,-0.7958743334089856,false,true
20,0,0.35,-0.5,-0.7947702232880481,false,true
21,0,0.4,-0.5,-0.7948509926480749,false,true
22,0,0.45000000000000007,-0.5,-0.7949145433704781,false,true
23,0,0.5000000000000001,-0.5,-0.7999932764054942,false,true
24,0,0.5500000000000002,-0.5,-0.8057800356430896,false,true
25,0,0.6,-0.5,-0.805769729883008,false,true
26,0,0.65,-0.5,-0.8059832722210111,false,true
0,1,-0.65,-0.45,-0.72651260926822,false,true
1,1,-0.6,-0.45,-0.7274336167683303,false,true
2,1,-0.55,-0.45,-0.7320103572513748,false,true
3,1,-0.5,-0.45,-0.7371345583481678,false,true
4,1,-0.45,-0.45,-0.7373092413483574,false,true
5,1,-0.4,-0.45,-0.7409684660566842,false,true
6,1,-0.35,-0.45,-0.7468644503636249,false,true
7,1,-0.3,-0.45,-0.7475307350293866,false,true
8,1,-0.25,-0.45,-0.7486938303865238,false,true
9,1,-0.2,-0.45,-0.7511118224266427,false,true
10,1,-0.15000000000000002,-0.45,-0.755268988259968,false,true
11,1,-0.09999999999999998,-0.45,-0.75827072301339,false,true
12,1,-0.04999999999999993,-0.45,-0.7573694244720829,false,true
13,1,0.0,-0.45,-0.7590325002355095,false,true
14,1,0.050000000000000044,-0.45,-0.7645861331505664,true,false
15,1,0.09999999999999998,-0.45,-0.78609476724099,true,false
16,1,0.15000000000000002,-0.45,-0.7968855921311268,true,false
17,1,0.20000000000000007,-0.45,-0.7968506818112504,false,true
18,1,0.25,-0.45,-0.7960260951083657,false,true
19,1,0.30000000000000004,-0.45,-0.7947702232880481,false,true
20,1,0.35,-0.45,-0.794965217772449,false,true
21,1,0.4,-0.45,-0.7950044176639992,false,true
22,1,0.45000000000000007,-0.45,-0.798991976147291,false,true
