grid_x,grid_y,local_x_m,local_y_m,height_m,measured,interpolated
0,0,-0.9,-0.7000000000000001,0.07859017371737578,false,true
1,0,-0.85,-0.7000000000000001,0.07860184432270804,false,true
2,0,-0.8,-0.7000000000000001,0.07861483097076416,false,true
3,0,-0.75,-0.7000000000000001,0.07089688341589183,false,true
4,0,-0.7,-0.7000000000000001,0.0641141235039626,false,true
5,0,-0.65,-0.7000000000000001,0.06400802709842558,false,true
6,0,-0.6,-0.7000000000000001,0.06391287046651488,false,true
7,0,-0.55,-0.7000000000000001,0.0638243556022644,false,true
8,0,-0.5,-0.7000000000000001,0.06291658922911811,false,true
9,0,-0.45,-0.7000000000000001,0.06207819190429693,false,true
10,0,-0.4,-0.7000000000000001,0.060843467712402344,true,false
11,0,-0.35,-0.7000000000000001,0.03382432460784912,true,false
12,0,-0.29999999999999993,-0.7000000000000001,0.025569021701812744,true,false
13,0,-0.25,-0.7000000000000001,0.01436835527420044,true,false
14,0,-0.19999999999999996,-0.7000000000000001,0.008130073547363281,true,false
15,0,-0.15000000000000002,-0.7000000000000001,0.003812730312347412,true,false
16,0,-0.09999999999999998,-0.7000000000000001,0.0038716602611211367,false,true
17,0,-0.04999999999999993,-0.7000000000000001,0.0003239677078129613,false,true
18,0,0.0,-0.7000000000000001,-0.0014936006334036365,false,true
19,0,0.050000000000000044,-0.7000000000000001,0.0012122494031794491,false,true
20,0,0.09999999999999998,-0.7000000000000001,0.004315013957082963,false,true
21,0,0.15000000000000002,-0.7000000000000001,0.0013974951360812829,false,true
22,0,0.20000000000000007,-0.7000000000000001,-0.003960067668147762,false,true
23,0,0.2500000000000001,-0.7000000000000001,-0.00866769729519388,false,true
24,0,0.30000000000000016,-0.7000000000000001,-0.009955158542852413,false,true
25,0,0.35,-0.7000000000000001,-0.006447492295905543,false,true
26,0,0.4,-0.7000000000000001,-0.0011291841574818295,false,true
27,0,0.45000000000000007,-0.7000000000000001,0.0038243532180786133,false,true
28,0,0.5000000000000001,-0.7000000000000001,0.008295733640464346,false,true
29,0,0.5500000000000002,-0.7000000000000001,0.01301872730255127,false,true
30,0,0.6,-0.7000000000000001,0.013443730813270023,false,true
31,0,0.65,-0.7000000000000001,0.013724080178376336,false,true
32,0,0.7000000000000001,-0.7000000000000001,0.013980085988455066,false,true
33,0,0.7500000000000001,-0.7000000000000001,0.016858545181122626,false,true
0,1,-0.9,-0.65,0.07855425784720967,false,true
1,1,-0.85,-0.65,0.07857366898903381,false,true
2,1,-0.8,-0.65,0.07858347842889732,false,true
3,1,-0.75,-0.65,0.07861483097076416,false,true
4,1,-0.7,-0.65,0.06957432836787793,false,true
5,1,-0.65,-0.65,0.06426416647959207,false,true
6,1,-0.6,-0.65,0.06414259889782345,false,true
7,1,-0.55,-0.65,0.06403804938800953,false,true
8,1,-0.5,-0.65,0.0638243556022644,false,true
9,1,-0.45,-0.65,0.06281848658016781,false,true
10,1,-0.4,-0.65,0.0638243556022644,true,false
11,1,-0.35,-0.65,0.03382432460784912,true,false
12,1,-0.29999999999999993,-0.65,0.029566407203674316,true,false
13,1,-0.25,-0.65,0.019932091236114502,true,false
14,1,-0.19999999999999996,-0.65,0.013674497604370117,true,false
15,1,-0.15000000000000002,-0.65,0.00659024715423584,true,false
16,1,-0.09999999999999998,-0.65,0.0038243532180786133,true,false
17,1,-0.04999999999999993,-0.65,0.0013033151626586914,true,false
18,1,0.0,-0.65,-0.004561424255371094,true,false
19,1,0.050000000000000044,-0.65,4.8041343688964844e-05,true,false
20,1,0.09999999999999998,-0.65,0.008632361888885498,true,false
21,1,0.15000000000000002,-0.65,0.002476334571838379,true,false
22,1,0.20000000000000007,-0.65,-0.007363080978393555,true,false
23,1,0.2500000000000001,-0.65,-0.0055838823318481445,true,false
24,1,0.30000000000000016,-0.65,-0.014333486557006836,true,false
25,1,0.35,-0.65,-0.008134543895721436,true,false
26,1,0.4,-0.65,0.0038243532180786133,true,false
27,1,0.45000000000000007,-0.65,0.007939898784406287,false,true
28,1,0.5000000000000001,-0.65,0.01301872730255127,false,true
29,1,0.5500000000000002,-0.65,0.014044776542184665,false,true
30,1,0.6,-0.65,0.014120554052712371,false,true
31,1,0.65,-0.65,0.014342132877114715,false,true
32,1,0.7000000000000001,-0.65,0.016449382359591327,false,true
33,1,0.7500000000000001,-0.65,0.020026326179504395,false,true
0,2,-0.9,-0.6000000000000001,0.07844237723524515,false,true
1,2,-0.85,-0.6000000000000001,0.07847921987168242,false,true
2,2,-0.8,-0.6000000000000001,0.0785186343644092,false,true
