grid_x,grid_y,local_x_m,local_y_m,dh_dx,dh_dy
0,0,-2.5,-3.3000000000000003,-0.012402984272472661,0.020259125699184644
1,0,-2.45,-3.3000000000000003,-0.015195939954730786,0.01749325773919619
2,0,-2.4,-3.3000000000000003,-0.021026372705805763,0.015229429466947497
3,0,-2.35,-3.3000000000000003,-0.02608741363684386,0.014498103308164811
4,0,-2.3,-3.3000000000000003,-0.027808129476982746,0.014840185263718109
5,0,-2.25,-3.3000000000000003,-0.024060789297362106,0.014329872192784254
6,0,-2.2,-3.3000000000000003,-0.013353666150440757,0.011158886874111928
7,0,-2.15,-3.3000000000000003,0.004362040180816429,0.004200654910693213
8,0,-2.1,-3.3000000000000003,0.0251152175518754,-0.006365217845356597
9,0,-2.05,-3.3000000000000003,0.04116094431001471,-0.0179328857524097
10,0,-2.0,-3.3000000000000003,0.045704634387859766,-0.026747278297518662
11,0,-1.95,-3.3000000000000003,0.03681971266910722,-0.030984839629346617
12,0,-1.9,-3.3000000000000003,0.01719990804725735,-0.03169073986777349
13,0,-1.85,-3.3000000000000003,-0.007269195036390119,-0.030506877750844374
14,0,-1.7999999999999998,-3.3000000000000003,-0.026002402748290798,-0.027705932913857367
15,0,-1.75,-3.3000000000000003,-0.023658758813388525,-0.023538329262744462
16,0,-1.7,-3.3000000000000003,0.007350948914367494,-0.019512194277369055
17,0,-1.65,-3.3000000000000003,0.050192287665611346,-0.016095522676908836
18,0,-1.6,-3.3000000000000003,0.07365329282941979,-0.01173247623655449
19,0,-1.5499999999999998,-3.3000000000000003,0.06567038186613972,-0.00597468656953426
20,0,-1.5,-3.3000000000000003,0.04232753331460004,-0.000932981631991403
21,0,-1.45,-3.3000000000000003,0.022319953211629162,0.0008901389075255395
22,0,-1.4,-3.3000000000000003,0.008933043758407866,-0.0013704225302002548
23,0,-1.3499999999999999,-3.3000000000000003,-0.002826955347583482,-0.006242360021193605
24,0,-1.2999999999999998,-3.3000000000000003,-0.01418270985127923,-0.010379745478550362
25,0,-1.25,-3.3000000000000003,-0.020795987211753575,-0.010428861820057644
26,0,-1.2,-3.3000000000000003,-0.017603838363672297,-0.0043866995501695705
27,0,-1.15,-3.3000000000000003,-0.0014122140155337082,0.009151174834824971
28,0,-1.0999999999999999,-3.3000000000000003,0.030459807212553924,0.03153472463682139
29,0,-1.0499999999999998,-3.3000000000000003,0.07967285137712166,0.06158770968784477
30,0,-1.0,-3.3000000000000003,0.14074230922081377,0.09254589634783539
31,0,-0.95,-3.3000000000000003,0.1968478454015654,0.11407413583058634
32,0,-0.8999999999999999,-3.3000000000000003,0.22721403554334274,0.11704836979885336
33,0,-0.8499999999999999,-3.3000000000000003,0.21587136047413025,0.09339322949616591
34,0,-0.7999999999999998,-3.3000000000000003,0.15114046645493429,0.039718211833630335
35,0,-0.75,-3.3000000000000003,0.03775213401337907,-0.027105083776861605
36,0,-0.7,-3.3000000000000003,-0.0800881292281519,-0.07157060543915295
37,0,-0.6499999999999999,-3.3000000000000003,-0.14162639892526863,-0.07485714787133224
38,0,-0.5999999999999999,-3.3000000000000003,-0.13322239669916525,-0.05584570626623986
39,0,-0.5499999999999998,-3.3000000000000003,-0.10066882053771375,-0.04514587624520727
40,0,-0.5,-3.3000000000000003,-0.09190209926094428,-0.05246573198653515
41,0,-0.44999999999999973,-3.3000000000000003,-0.11173835813109712,-0.06491345447007468
42,0,-0.3999999999999999,-3.3000000000000003,-0.13099862685146735,-0.06561069609768211
43,0,-0.3500000000000001,-3.3000000000000003,-0.1232300042464618,-0.051422317550693375
44,0,-0.2999999999999998,-3.3000000000000003,-0.09264625701216112,-0.0357543484517997
45,0,-0.25,-3.3000000000000003,-0.06861174711934259,-0.033672079126614296
46,0,-0.19999999999999973,-3.3000000000000003,-0.07364078753587244,-0.04640775387851015
47,0,-0.1499999999999999,-3.3000000000000003,-0.10134809411847967,-0.060957065514604114
48,0,-0.09999999999999964,-3.3000000000000003,-0.12324508483730567,-0.06186627100015496
49,0,-0.04999999999999982,-3.3000000000000003,-0.11398834724180351,-0.04461970971385121
50,0,0.0,-3.3000000000000003,-0.07344923375794732,-0.01862721374371823
51,0,0.050000000000000266,-3.3000000000000003,-0.023725333326016784,0.0034084803660006102
52,0,0.10000000000000009,-3.3000000000000003,0.013656591549192632,0.015311721637558673
53,0,0.15000000000000036,-3.3000000000000003,0.03068933419827169,0.016840039147814068
54,0,0.20000000000000018,-3.3000000000000003,0.028817662176273684,0.010372383913612726
55,0,0.25,-3.3000000000000003,0.013803477033768052,4.711942499069366e-05
56,0,0.30000000000000027,-3.3000000000000003,-0.005748565408804085,-0.008959556104579658
57,0,0.3500000000000001,-3.3000000000000003,-0.01941780381759961,-0.010593096775548538
58,0,0.40000000000000036,-3.3000000000000003,-0.014843500838596091,0.0018060651497342484
59,0,0.4500000000000002,-3.3000000000000003,0.01925238796894657,0.03047566330529161
60,0,0.5,-3.3000000000000003,0.08069696993989406,0.06415242321909487
61,0,0.5500000000000003,-3.3000000000000003,0.14039181636077647,0.07587704183873223
62,0,0.6000000000000001,-3.3000000000000003,0.15307383620343895,0.04011247221655578
63,0,0.6500000000000004,-3.3000000000000003,0.10292410128547314,-0.03833187085240386
64,0,0.7000000000000002,-3.3000000000000003,0.027918918839828777,-0.12426571049009016
65,0,0.75,-3.3000000000000003,-0.008053168316888293,-0.18849999955697472
0,1,-2.5,-3.2500000000000004,-0.015168852232461116,0.025699675141757083
1,1,-2.45,-3.2500000000000004,-0.01771078807084936,0.022524190118101695
2,1,-2.4,-3.2500000000000004,-0.02252394992132145,0.01946746141449851
3,1,-2.35,-3.2500000000000004,-0.026282035738458553,0.017823210021683522
4,1,-2.3,-3.2500000000000004,-0.027892245034673024,0.017652290505767443
5,1,-2.25,-3.2500000000000004,-0.025901438492165196,0.01717991894030768
6,1,-2.2,-3.2500000000000004,-0.018418274791486278,0.01419327809508264
7,1,-2.15,-3.2500000000000004,-0.004400012178917834,0.0070665975271766435
8,1,-2.1,-3.2500000000000004,0.014048447220323945,-0.004425574983487612
9,1,-2.05,-3.2500000000000004,0.03096991408393368,-0.017982075639864092
10,1,-2.0,-3.2500000000000004,0.03917865744939131,-0.029714545831217576
11,1,-1.95,-3.2500000000000004,0.034347981883979806,-0.037135225741683486
12,1,-1.9,-3.2500000000000004,0.017438888986508472,-0.0404365785587979
13,1,-1.85,-3.2500000000000004,-0.005276791559432059,-0.0403645720822865
14,1,-1.7999999999999998,-3.2500000000000004,-0.022518128504240842,-0.03655053423604726
15,1,-1.75,-3.2500000000000004,-0.01956188949514437,-0.02988259024631401
16,1,-1.7,-3.2500000000000004,0.011072352207285308,-0.024009742388202415
17,1,-1.65,-3.2500000000000004,0.05408214668601863,-0.02090955322131771
18,1,-1.6,-3.2500000000000004,0.07871371088310708,-0.017759890073990592
19,1,-1.5499999999999998,-3.2500000000000004,0.07107012916842126,-0.011827118680260984
